Contract ID,Timestamp,Balance,Current candle open,Current candle close,Current candle high,Current candle low,Current candle netchange,Previous candle open,Previous candle close,Previous candle high,Previous candle low,Previous candle netchange,Oldest candle open,Oldest candle close,Oldest candle high,Oldest candle low,Oldest candle netchange,B/S,MACD line,Signal_line,Histogram,Profit/Loss,Status
99,2024-11-11T01:39:30.727,0.0,21178,21180,21202,21151,62.8,21151.5,21180,21182,21202,21151,68.7,21151.5,21183,21184,21202,21151,68.7,21151.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T01:42:28.456,0.0,21179,21180,21202,21151,62.8,21151.5,21178,21180,21202,21151,62.8,21151.5,21180,21182,21202,21151,68.7,21151.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T01:45:31.077,0.0,21171,21172,21202,21151,59.1,21151.5,21179,21180,21202,21151,62.8,21151.5,21178,21180,21202,21151,62.8,21151.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T01:48:32.177,0.0,21169,21170,21202,21151,59.1,21151.5,21171,21172,21202,21151,59.1,21151.5,21179,21180,21202,21151,62.8,21151.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T01:51:32.261,0.0,21170,21172,21202,21151,54.1,21151.5,21169,21170,21202,21151,59.1,21151.5,21171,21172,21202,21151,59.1,21151.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T01:54:32.813,0.0,21172,21174,21202,21151,48.5,21151.5,21170,21172,21202,21151,54.1,21151.5,21169,21170,21202,21151,59.1,21151.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T01:57:33.337,0.0,21167,21169,21202,21151,48.5,21151.5,21172,21174,21202,21151,48.5,21151.5,21170,21172,21202,21151,54.1,21151.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T02:00:34.556,0.0,21166,21168,21202,21151,54.3,21151.5,21167,21169,21202,21151,48.5,21151.5,21172,21174,21202,21151,48.5,21151.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T02:03:34.518,0.0,21171,21173,21202,21151,48.7,21151.5,21166,21168,21202,21151,54.3,21151.5,21167,21169,21202,21151,48.5,21151.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T02:06:35.245,0.0,21161,21163,21202,21151,48.7,21151.5,21171,21173,21202,21151,48.7,21151.5,21166,21168,21202,21151,54.3,21151.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T02:09:35.454,0.0,21157,21159,21202,21151,43.6,21151.5,21161,21163,21202,21151,48.7,21151.5,21171,21173,21202,21151,48.7,21151.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T02:12:36.117,0.0,21161,21163,21202,21151,43.6,21151.5,21157,21159,21202,21151,43.6,21151.5,21161,21163,21202,21151,48.7,21151.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T02:15:36.904,0.0,21156,21158,21202,21151,37.7,21151.5,21161,21163,21202,21151,43.6,21151.5,21157,21159,21202,21151,43.6,21151.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T02:18:37.163,0.0,21155,21157,21202,21151,42.7,21151.5,21156,21158,21202,21151,37.7,21151.5,21161,21163,21202,21151,43.6,21151.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T02:21:36.959,0.0,21153,21155,21202,21151,42.7,21151.5,21155,21157,21202,21151,42.7,21151.5,21156,21158,21202,21151,37.7,21151.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T02:24:38.542,0.0,21158,21160,21202,21150,38.5,21150.5,21153,21155,21202,21151,42.7,21151.5,21155,21157,21202,21151,42.7,21151.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T02:27:38.643,0.0,21162,21164,21202,21150,38.5,21150.5,21158,21160,21202,21150,38.5,21150.5,21153,21155,21202,21151,42.7,21151.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T02:30:39.317,0.0,21165,21167,21202,21150,40.8,21150.5,21162,21164,21202,21150,38.5,21150.5,21158,21160,21202,21150,38.5,21150.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T02:33:39.425,0.0,21169,21171,21202,21150,43.6,21150.5,21165,21167,21202,21150,40.8,21150.5,21162,21164,21202,21150,38.5,21150.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T02:36:39.744,0.0,21167,21169,21202,21150,43.6,21150.5,21169,21171,21202,21150,43.6,21150.5,21165,21167,21202,21150,40.8,21150.5,HOLD,N/A,N/A,N/A,N/A,OPEN
99,2024-11-11T02:39:40.892,0.0,21179,21181,21202,21150,52.5,21150.5,21167,21169,21202,21150,43.6,21150.5,21169,21171,21202,21150,43.6,21150.5,HOLD,N/A,N/A,N/A,N/A,OPEN
00384627-0055-311e-0000-000082283363,2024-11-11T02:39:40.892,499.14,21179,21181,21202,21150,52.5,21150.5,21167,21169,21202,21150,43.6,21150.5,21169,21171,21202,21150,43.6,21150.5,BUY,10.60,N/A,N/A,-1.06,Stop loss 10
00384627-0055-311e-0000-000082283363,2024-11-11T02:42:42.536,499.14,21178,21180,21202,21150,52.5,21150.5,21179,21181,21202,21150,52.5,21150.5,21167,21169,21202,21150,43.6,21150.5,BUY,10.60,N/A,N/A,-1.06,Stop loss 10
00384627-0055-311e-0000-000082283363,2024-11-11T02:42:42.646,499.14,21178,21180,21202,21150,52.5,21150.5,21178,21180,21202,21150,52.5,21150.5,21179,21181,21202,21150,52.5,21150.5,BUY,10.60,N/A,N/A,-1.06,Stop loss 10
00384627-0055-311e-0000-000082283363,2024-11-11T02:43:43.010,499.14,21180,21181,21202,21150,62.2,21150.5,21178,21180,21202,21150,52.5,21150.5,21178,21180,21202,21150,52.5,21150.5,HOLD,10.60,N/A,N/A,-1.06,Stop loss 10
00384627-0055-311e-0000-000082283363,2024-11-11T02:44:43.676,499.14,21179,21181,21202,21150,62.2,21150.5,21180,21181,21202,21150,62.2,21150.5,21178,21180,21202,21150,52.5,21150.5,HOLD,10.60,N/A,N/A,-1.06,Stop loss 10
00384627-0055-311e-0000-000082283363,2024-11-11T02:45:44.377,499.14,21174,21175,21202,21150,62.2,21150.5,21179,21181,21202,21150,62.2,21150.5,21180,21181,21202,21150,62.2,21150.5,HOLD,10.60,N/A,N/A,-1.06,Stop loss 10
00384627-0055-311e-0000-000082283363,2024-11-11T02:46:45.644,499.14,21173,21175,21202,21150,62.2,21150.5,21174,21175,21202,21150,62.2,21150.5,21179,21181,21202,21150,62.2,21150.5,HOLD,10.60,N/A,N/A,-1.06,Stop loss 10
00384627-0055-311e-0000-000082283363,2024-11-11T02:47:46.333,499.14,21175,21177,21202,21150,62.2,21150.5,21173,21175,21202,21150,62.2,21150.5,21174,21175,21202,21150,62.2,21150.5,HOLD,10.60,N/A,N/A,-1.06,Stop loss 10
00384627-0055-311e-0000-000082283363,2024-11-11T02:48:45.818,499.14,21177,21179,21202,21150,61.7,21150.5,21175,21177,21202,21150,62.2,21150.5,21173,21175,21202,21150,62.2,21150.5,HOLD,10.60,N/A,N/A,-1.06,Stop loss 10
00384627-0055-311e-0000-000082283363,2024-11-11T02:49:44.947,499.14,21176,21177,21202,21150,61.7,21150.5,21177,21179,21202,21150,61.7,21150.5,21175,21177,21202,21150,62.2,21150.5,HOLD,10.60,N/A,N/A,-1.06,Stop loss 10
00384627-0055-311e-0000-000082283363,2024-11-11T02:50:48.396,499.14,21175,21177,21202,21150,61.7,21150.5,21176,21177,21202,21150,61.7,21150.5,21177,21179,21202,21150,61.7,21150.5,HOLD,10.60,N/A,N/A,-1.06,Stop loss 10
00384627-0055-311e-0000-000082283363,2024-11-11T02:53:47.950,499.14,21177,21178,21202,21150,57.3,21150.5,21175,21177,21202,21150,61.7,21150.5,21176,21177,21202,21150,61.7,21150.5,Stop loss 10,10.60,10.60,N/A,-1.06,OPEN
00384627-0055-311e-0000-000082283363,2024-11-11T02:56:49.925,499.14,21173,21175,21202,21150,57.3,21150.5,21175,21177,21202,21150,61.7,21150.5,21176,21177,21202,21150,61.7,21150.5,HOLD,10.60,10.60,N/A,-1.06,OPEN
00384627-0055-311e-0000-000082283363,2024-11-11T02:59:49.553,499.14,21174,21176,21202,21150,54.7,21150.5,21175,21177,21202,21150,61.7,21150.5,21176,21177,21202,21150,61.7,21150.5,HOLD,10.60,10.60,N/A,-1.06,OPEN
00384627-0055-311e-0000-000082283363,2024-11-11T03:02:51.071,499.14,21165,21166,21202,21150,54.7,21150.5,21175,21177,21202,21150,61.7,21150.5,21176,21177,21202,21150,61.7,21150.5,HOLD,10.60,10.60,N/A,-1.06,OPEN
00384627-0055-311e-0000-000082283363,2024-11-11T03:05:51.041,499.14,21163,21165,21202,21150,56.8,21150.5,21175,21177,21202,21150,61.7,21150.5,21176,21177,21202,21150,61.7,21150.5,HOLD,10.60,10.60,N/A,-1.06,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T03:05:51.041,498.08,21163,21165,21202,21150,56.8,21150.5,21175,21177,21202,21150,61.7,21150.5,21176,21177,21202,21150,61.7,21150.5,SELL,10.60,10.60,N/A,-0.73,Stop loss 10
00384627-0055-311e-0000-000082283431,2024-11-11T03:08:53.182,498.08,21166,21168,21202,21150,45.8,21150.5,21175,21177,21202,21150,61.7,21150.5,21176,21177,21202,21150,61.7,21150.5,SELL,10.60,10.60,N/A,-0.73,Stop loss 10
00384627-0055-311e-0000-000082283431,2024-11-11T03:08:53.182,498.08,21166,21168,21202,21150,45.8,21150.5,21166,21168,21202,21150,45.8,21150.5,21175,21177,21202,21150,61.7,21150.5,SELL,10.60,10.60,N/A,-0.73,Stop loss 10
00384627-0055-311e-0000-000082283431,2024-11-11T03:09:53.795,498.08,21168,21170,21202,21150,45.8,21150.5,21166,21168,21202,21150,45.8,21150.5,21166,21168,21202,21150,45.8,21150.5,HOLD,10.60,10.60,N/A,-0.73,Stop loss 10
00384627-0055-311e-0000-000082283431,2024-11-11T03:10:54.425,498.08,21164,21166,21202,21150,45.8,21150.5,21168,21170,21202,21150,45.8,21150.5,21166,21168,21202,21150,45.8,21150.5,HOLD,10.60,10.60,N/A,-0.73,Stop loss 10
00384627-0055-311e-0000-000082283431,2024-11-11T03:11:52.514,498.08,21165,21167,21202,21150,45.8,21150.5,21164,21166,21202,21150,45.8,21150.5,21168,21170,21202,21150,45.8,21150.5,HOLD,10.60,10.60,N/A,-0.73,Stop loss 10
00384627-0055-311e-0000-000082283431,2024-11-11T03:12:56.254,498.08,21166,21168,21202,21150,45.8,21150.5,21165,21167,21202,21150,45.8,21150.5,21164,21166,21202,21150,45.8,21150.5,HOLD,10.60,10.60,N/A,-0.73,Stop loss 10
00384627-0055-311e-0000-000082283431,2024-11-11T03:13:56.962,498.08,21169,21170,21202,21150,50.3,21150.5,21166,21168,21202,21150,45.8,21150.5,21165,21167,21202,21150,45.8,21150.5,HOLD,10.60,10.60,N/A,-0.73,Stop loss 10
00384627-0055-311e-0000-000082283431,2024-11-11T03:14:56.515,498.08,21168,21170,21202,21150,50.3,21150.5,21169,21170,21202,21150,50.3,21150.5,21166,21168,21202,21150,45.8,21150.5,HOLD,10.60,10.60,N/A,-0.73,Stop loss 10
00384627-0055-311e-0000-000082283431,2024-11-11T03:15:58.380,498.08,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,21169,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,Stop loss 10
00384627-0055-311e-0000-000082283431,2024-11-11T03:16:57.928,498.08,21165,21167,21202,21150,50.3,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,Stop loss 10
00384627-0055-311e-0000-000082283431,2024-11-11T03:20:00.003,498.08,21164,21166,21202,21150,49.6,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,Stop loss 10,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T03:23:00.783,498.08,21161,21163,21202,21150,49.6,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T03:26:00.626,498.08,21167,21168,21202,21150,46.5,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T03:29:01.580,498.08,21163,21165,21202,21150,46.7,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T03:32:02.286,498.08,21161,21163,21202,21150,46.7,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T03:35:02.295,498.08,21162,21163,21202,21150,46.3,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T03:38:03.177,498.08,21160,21162,21202,21150,46.3,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T03:41:03.550,498.08,21160,21161,21202,21150,43.1,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T03:44:04.335,498.08,21162,21164,21202,21150,40.6,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T03:47:04.512,498.08,21158,21160,21202,21150,40.6,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T03:50:05.302,498.08,21156,21158,21202,21150,44.2,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T03:53:04.640,498.08,21159,21161,21202,21150,44.2,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T03:56:04.101,498.08,21160,21162,21202,21150,37.5,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T03:59:06.801,498.08,21162,21164,21202,21150,41.3,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:02:05.404,498.08,21162,21164,21202,21150,41.3,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:05:05.812,498.08,21159,21161,21202,21150,43.7,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:08:07.878,498.08,21161,21163,21202,21150,40.8,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:11:08.793,498.08,21161,21163,21202,21150,40.8,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:14:07.914,498.08,21161,21163,21202,21150,43.0,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:17:09.136,498.08,21164,21166,21202,21150,43.0,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:20:10.194,498.08,21164,21165,21202,21150,45.1,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:23:10.779,498.08,21168,21170,21202,21150,46.5,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:26:10.680,498.08,21165,21167,21202,21150,46.5,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:29:11.213,498.08,21164,21166,21202,21150,49.8,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:32:07.688,498.08,21162,21164,21202,21150,49.8,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:35:09.829,498.08,21161,21163,21202,21150,47.6,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:38:12.783,498.08,21163,21165,21202,21150,42.5,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:41:13.522,498.08,21164,21166,21202,21150,42.5,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:44:14.010,498.08,21165,21167,21202,21150,45.3,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:47:14.618,498.08,21166,21168,21202,21150,45.3,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:50:15.083,498.08,21167,21169,21202,21150,48.0,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:53:15.274,498.08,21163,21165,21202,21150,49.2,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:56:16.088,498.08,21165,21166,21202,21150,49.2,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T04:59:14.510,498.08,21165,21166,21202,21150,47.0,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T05:02:15.142,498.08,21167,21169,21202,21150,47.0,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T05:05:17.041,498.08,21174,21175,21202,21150,47.5,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T05:08:17.786,498.08,21172,21174,21202,21150,55.2,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T05:11:18.039,498.08,21172,21174,21202,21150,55.2,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-000082283431,2024-11-11T05:14:17.371,498.08,21176,21178,21202,21150,55.7,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,HOLD,10.60,10.60,N/A,-0.73,OPEN
00384627-0055-311e-0000-00008228366a,2024-11-11T05:14:17.371,497.35,21176,21178,21202,21150,55.7,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,BUY,10.60,10.60,N/A,-0.3,Stop loss 10
00384627-0055-311e-0000-00008228366a,2024-11-11T05:17:19.291,497.35,21176,21177,21202,21150,55.7,21150.5,21164,21166,21202,21150,50.3,21150.5,21168,21170,21202,21150,50.3,21150.5,BUY,10.60,10.60,N/A,-0.3,Stop loss 10
00384627-0055-311e-0000-00008228366a,2024-11-11T05:17:19.291,497.35,21176,21177,21202,21150,55.7,21150.5,21176,21177,21202,21150,55.7,21150.5,21164,21166,21202,21150,50.3,21150.5,BUY,10.60,10.60,N/A,-0.3,Stop loss 10
00384627-0055-311e-0000-00008228366a,2024-11-11T05:18:20.065,497.35,21176,21177,21202,21150,58.3,21150.5,21176,21177,21202,21150,55.7,21150.5,21176,21177,21202,21150,55.7,21150.5,HOLD,10.60,10.60,N/A,-0.3,Stop loss 10
00384627-0055-311e-0000-00008228366a,2024-11-11T05:19:21.876,497.35,21177,21179,21202,21150,58.3,21150.5,21176,21177,21202,21150,58.3,21150.5,21176,21177,21202,21150,55.7,21150.5,HOLD,10.60,10.60,N/A,-0.3,Stop loss 10
00384627-0055-311e-0000-00008228366a,2024-11-11T05:20:19.300,497.35,21177,21179,21202,21150,58.3,21150.5,21177,21179,21202,21150,58.3,21150.5,21176,21177,21202,21150,58.3,21150.5,HOLD,10.60,10.60,N/A,-0.3,Stop loss 10
00384627-0055-311e-0000-00008228366a,2024-11-11T05:21:16.007,497.35,21177,21179,21202,21150,58.3,21150.5,21177,21179,21202,21150,58.3,21150.5,21177,21179,21202,21150,58.3,21150.5,HOLD,10.60,10.60,N/A,-0.3,Stop loss 10
00384627-0055-311e-0000-00008228366a,2024-11-11T05:22:23.598,497.35,21176,21178,21202,21150,58.3,21150.5,21177,21179,21202,21150,58.3,21150.5,21177,21179,21202,21150,58.3,21150.5,HOLD,10.60,10.60,N/A,-0.3,Stop loss 10
00384627-0055-311e-0000-00008228366a,2024-11-11T05:23:25.124,497.35,21177,21179,21202,21150,58.3,21150.5,21176,21178,21202,21150,58.3,21150.5,21177,21179,21202,21150,58.3,21150.5,HOLD,10.60,10.60,N/A,-0.3,Stop loss 10
