Open,Close,High,Low
15373.5,15373.6,15376.4,15372.9
15373.7,15376.5,15378.5,15373.1
15376.9,15373.4,15376.9,15372.5
15373.6,15360.0,15373.7,15359.2
15359.9,15353.9,15360.7,15353.7
15353.7,15358.4,15358.6,15352.1
15358.2,15354.7,15360.0,15354.5
15367.4,15375.4,15377.8,15365.5
15325.2,15344.2,15344.2,15324.7
15346.2,15339.0,15346.5,15337.4
15338.9,15334.2,15339.4,15331.4
15334.5,15338.9,15342.8,15333.5
15338.3,15324.2,15340.0,15322.8
15323.5,15325.3,15328.3,15322.0
15325.2,15328.8,15337.7,15321.0
15328.7,15326.2,15332.8,15323.4
15326.3,15330.3,15331.7,15324.9
15330.4,15326.0,15330.7,15322.0
15326.2,15314.7,15331.5,15314.7
15315.0,15320.2,15320.9,15313.3
15320.8,15333.8,15353.2,15318.3
15334.0,15321.7,15334.0,15315.0
15321.8,15326.9,15331.5,15319.9
15326.4,15326.0,15335.4,15324.5
15325.8,15309.5,15334.4,15308.8
15309.8,15314.3,15315.3,15303.0
15314.5,15322.2,15331.4,15312.5
15322.0,15324.2,15331.8,15312.8
15323.9,15314.7,15326.7,15307.0
15313.9,15316.2,15319.5,15305.3
15316.0,15319.0,15321.4,15310.3
15318.8,15311.5,15319.0,15310.5
15311.4,15306.3,15314.0,15301.5
15306.7,15310.4,15310.4,15292.4
15310.2,15302.3,15310.4,15299.3
15302.2,15293.2,15306.0,15289.8
15293.3,15281.0,15298.7,15279.8
15281.2,15282.8,15287.8,15277.4
15281.8,15283.7,15313.5,15270.8
15283.4,15303.5,15317.2,15280.4
15303.7,15300.3,15312.0,15294.2
15300.4,15299.0,15309.7,15292.8
15298.5,15302.4,15308.5,15292.7
15301.0,15286.9,15303.0,15277.9
15286.2,15274.8,15287.3,15273.8
15274.9,15276.9,15286.5,15274.4
15276.8,15268.8,15279.5,15266.4
15268.2,15270.8,15272.2,15261.5
15270.4,15269.4,15280.0,15268.5
15269.7,15265.2,15271.9,15258.9
15265.4,15276.2,15300.5,15259.2
15276.7,15316.5,15325.0,15271.9
15316.8,15311.9,15326.8,15303.5
15312.5,15350.6,15353.3,15300.3
15351.2,15355.3,15365.3,15344.2
15356.0,15351.1,15372.7,15345.5
15350.7,15358.7,15381.3,15345.7
15358.5,15322.3,15365.3,15322.3
15322.8,15334.0,15344.3,15309.7
15333.2,15331.0,15335.7,15318.3
15332.2,15293.4,15332.2,15289.9
15293.2,15270.5,15297.8,15269.8
15270.2,15308.3,15308.8,15268.4
15308.0,15337.4,15337.7,15307.3
15336.2,15333.7,15346.2,15322.9
15333.4,15331.7,15338.9,15315.2
15330.4,15308.4,15331.4,15299.4
15308.3,15339.8,15340.5,15302.2
15339.9,15345.0,15348.7,15330.9
15345.4,15351.3,15355.4,15338.9
15351.4,15363.2,15364.0,15340.7
15363.3,15387.2,15393.3,15354.0
15388.0,15381.8,15392.5,15373.0
15381.3,15376.7,15387.9,15374.7
15377.0,15373.8,15383.2,15365.7
15372.9,15376.2,15384.3,15363.9
15376.4,15376.7,15385.2,15371.2
15376.5,15377.3,15379.3,15360.0
15377.0,15391.4,15400.3,15376.4
15391.3,15368.0,15391.3,15363.4
15367.8,15369.7,15374.7,15357.2
15369.8,15381.4,15386.0,15368.3
15381.2,15372.5,15387.8,15370.4
15372.8,15385.3,15386.2,15366.9
15385.4,15389.4,15390.5,15380.8
15389.5,15388.3,15397.0,15382.3
15388.9,15388.0,15396.0,15384.4
15388.3,15393.9,15401.7,15387.9
15394.0,15417.3,15420.5,15393.4
15417.2,15435.2,15435.9,15416.2
15434.7,15422.5,15438.3,15421.9
15422.3,15423.0,15427.3,15415.0
15423.3,15422.9,15430.2,15417.4
15423.4,15410.4,15426.4,15406.7
15410.0,15411.9,15418.7,15408.0
15411.7,15412.9,15418.8,15401.9
15412.7,15420.8,15423.7,15412.7
15420.4,15407.2,15424.5,15403.4
15407.4,15399.4,15413.8,15399.2
15399.5,15405.0,15407.5,15391.0
15404.5,15392.0,15405.2,15390.7
15391.8,15387.5,15393.8,15379.8
15386.4,15386.0,15396.0,15380.8
15386.2,15367.0,15387.9,15364.7
15366.9,15374.2,15376.9,15357.0
15373.9,15359.2,15374.5,15358.8
15358.5,15364.9,15371.2,15354.2
15364.5,15385.4,15385.7,15364.5
15384.8,15391.2,15393.0,15379.0
15391.5,15381.0,15391.9,15375.3
15381.7,15385.3,15391.9,15379.2
15384.8,15377.2,15387.0,15363.4
15378.0,15389.8,15394.0,15377.0
15389.5,15374.2,15394.9,15371.3
15375.4,15393.3,15393.5,15369.7
15393.2,15388.8,15393.9,15382.5
15389.9,15386.2,15390.9,15378.9
15385.7,15365.4,15386.2,15357.7
15365.8,15340.4,15367.3,15329.8
15339.9,15346.0,15348.0,15329.2
15344.9,15355.4,15356.3,15340.4
15355.2,15354.8,15360.8,15350.9
15354.4,15359.8,15367.8,15352.4
15359.2,15346.8,15365.4,15343.4
15347.2,15349.9,15353.4,15343.3
15348.2,15347.9,15352.9,15343.8
15348.2,15365.2,15372.3,15345.4
15365.3,15347.0,15378.8,15344.4
15346.4,15407.9,15438.0,15326.4
15405.7,15420.7,15422.2,15394.2
15420.4,15429.4,15439.9,15416.2
15429.2,15426.9,15429.5,15416.0
15427.0,15427.0,15434.2,15421.4
15426.7,15430.4,15432.7,15426.1
15418.6,15392.4,15463.5,15365.0
15392.6,15384.0,15393.1,15377.9
15383.9,15366.1,15388.7,15354.0
15366.0,15350.2,15371.1,15345.9
15350.7,15362.9,15363.4,15348.5
15363.2,15358.5,15367.9,15358.5
15362.0,15365.2,15381.0,15359.4
15438.0,15434.0,15438.0,15429.4
15435.0,15432.2,15435.0,15426.6
15431.6,15429.2,15432.1,15425.2
15429.5,15427.9,15431.5,15424.9
15428.4,15426.1,15434.4,15426.1
15426.0,15429.6,15430.4,15423.2
15429.7,15428.6,15436.5,15428.6
15428.5,15420.6,15430.4,15419.5
15420.5,15416.2,15421.1,15414.7
15415.2,15407.7,15419.2,15406.5
15407.5,15403.5,15410.4,15400.5
15403.2,15403.0,15403.2,15394.6
15402.0,15399.9,15404.6,15392.1
15400.0,15395.0,15400.4,15393.5
15395.5,15393.6,15395.5,15385.2
15393.4,15384.1,15396.5,15381.2
15384.0,15383.9,15387.1,15381.0
15383.2,15371.6,15389.4,15370.6
15371.9,15377.9,15383.1,15369.4
15378.0,15369.1,15382.1,15366.9
15369.5,15367.2,15372.6,15364.1
15366.5,15352.4,15367.9,15349.0
15352.1,15360.1,15360.6,15345.2
15359.9,15366.9,15371.7,15357.6
15366.6,15371.9,15375.0,15362.6
15371.6,15369.4,15376.2,15366.4
15369.2,15362.0,15372.4,15359.9
15361.9,15363.2,15367.0,15356.0
15362.7,15381.1,15382.0,15362.6
15381.0,15378.7,15385.6,15375.9
15378.4,15369.0,15415.2,15359.4
15369.1,15344.4,15377.9,15315.1
15344.6,15386.9,15402.0,15336.2
15388.4,15418.4,15425.4,15388.4
15419.0,15430.5,15449.7,15419.0
15430.4,15427.0,15433.2,15416.0
15426.1,15439.4,15443.7,15420.5
15439.7,15433.5,15443.4,15427.0
15433.0,15432.2,15435.9,15417.7
15432.4,15417.7,15432.9,15417.5
15417.9,15419.9,15430.9,15416.2
15420.0,15424.5,15428.0,15410.2
15425.0,15467.5,15471.7,15410.5
15467.4,15488.3,15495.9,15464.5
15490.3,15418.0,15490.8,15412.1
15418.9,15442.8,15457.3,15414.5
15444.0,15389.7,15454.9,15375.4
15387.2,15366.0,15394.0,15357.4
15365.7,15341.1,15371.5,15323.0
15340.2,15341.6,15345.2,15309.7
15341.7,15348.7,15373.2,15340.0
15348.5,15381.2,15385.2,15332.7
15381.8,15392.3,15392.3,15359.1
15393.8,15383.6,15397.3,15367.8
15382.8,15421.3,15429.0,15381.6
15421.5,15414.2,15434.0,15414.1
15414.6,15418.5,15425.3,15402.8
15419.1,15418.3,15426.0,15409.6
15417.8,15441.3,15442.8,15406.2
15441.1,15436.2,15445.8,15428.0
15436.3,15453.2,15455.2,15430.3
15453.3,15465.6,15470.0,15447.6
15465.5,15444.7,15469.0,15442.0
15444.5,15445.3,15459.0,15438.2
15445.5,15451.8,15453.6,15439.8
15452.0,15460.3,15462.6,15450.1
15461.0,15458.7,15463.7,15452.5
15458.6,15446.7,15465.5,15441.7
15445.6,15473.8,15479.2,15442.6
15474.1,15492.1,15496.0,15473.6
15492.3,15488.1,15498.7,15478.7
15487.3,15488.1,15495.2,15482.7
15488.3,15486.3,15491.8,15482.1
15486.1,15468.7,15487.1,15467.6
15468.1,15488.0,15489.5,15466.0
15487.6,15483.5,15488.5,15474.2
15484.2,15489.3,15489.7,15470.7
15489.2,15508.7,15509.5,15489.2
15509.5,15503.7,15514.7,15501.2
15504.2,15511.2,15513.1,15499.3
15511.7,15525.6,15525.7,15506.1
15525.8,15515.8,15527.8,15512.5
15515.5,15520.5,15523.0,15510.6
15520.7,15512.6,15520.8,15510.1
15513.1,15500.1,15515.6,15493.7
15500.0,15493.5,15501.2,15479.5
15493.6,15490.3,15493.6,15483.7
15490.5,15492.1,15495.7,15477.1
15492.2,15480.1,15493.7,15480.1
15479.6,15468.8,15481.5,15450.8
15469.2,15471.8,15476.3,15461.7
15472.0,15463.7,15472.3,15458.7
15463.1,15469.7,15473.5,15454.7
15469.8,15479.8,15488.1,15468.3
15479.6,15466.2,15481.0,15463.8
15466.0,15442.6,15466.6,15434.8
15442.5,15385.2,15442.5,15385.2
15385.8,15394.0,15396.2,15376.7
15392.9,15393.5,15405.2,15380.4
15392.7,15366.4,15394.8,15353.5
15366.3,15338.4,15366.3,15335.3
15338.5,15338.9,15356.8,15330.7
15339.2,15334.8,15351.9,15321.5
15334.2,15301.8,15334.7,15299.4
15301.9,15312.7,15323.4,15294.2
15312.4,15305.9,15312.8,15291.7
15306.2,15294.5,15334.7,15293.8
15294.8,15292.7,15304.9,15278.0
15292.5,15297.7,15311.8,15289.2
15297.2,15284.8,15303.4,15280.7
15285.2,15318.4,15320.4,15283.0
15318.5,15299.8,15327.2,15299.7
15299.9,15291.3,15313.0,15288.0
15290.3,15296.4,15297.1,15280.3
15296.7,15292.1,15309.8,15290.7
15292.2,15272.8,15299.8,15269.3
15272.3,15265.5,15279.5,15261.6
15266.2,15270.0,15278.7,15261.6
15265.6,15260.8,15280.3,15256.6
15261.0,15276.2,15279.0,15258.2
15275.8,15277.5,15285.2,15275.8
15277.3,15294.2,15294.5,15276.3
15294.1,15289.8,15296.1,15282.7
15289.6,15291.0,15291.5,15281.6
15291.2,15285.7,15291.3,15285.5
15285.6,15286.1,15290.6,15283.6
15285.5,15284.2,15288.5,15283.3
15284.3,15288.1,15288.2,15283.2
15288.0,15287.8,15289.0,15284.6
15286.8,15286.1,15288.6,15283.8
15286.7,15286.1,15288.1,15284.1
15286.5,15279.8,15289.1,15279.8
15354.2,15356.7,15360.5,15352.4
15357.0,15345.0,15357.0,15343.9
15345.1,15341.5,15346.1,15336.6
15341.2,15346.2,15349.0,15338.9
15346.1,15333.4,15347.0,15329.9
15333.5,15325.0,15339.0,15324.2
15324.2,15331.0,15333.5,15318.6
15331.1,15334.5,15335.6,15328.7
15334.2,15335.9,15335.9,15328.7
15336.4,15334.4,15339.5,15330.0
15334.2,15341.5,15343.6,15333.9
15341.4,15339.6,15345.2,15337.0
15340.5,15340.4,15345.0,15339.0
15340.0,15338.2,15341.5,15335.1
15338.1,15345.1,15346.6,15335.9
15344.7,15337.5,15345.7,15336.6
15337.7,15333.5,15344.7,15332.7
15333.6,15339.5,15340.4,15332.0
15339.2,15337.4,15341.2,15333.6
15337.7,15339.5,15344.5,15336.9
15339.2,15334.6,15340.5,15331.4
15333.9,15342.6,15345.5,15330.6
15342.7,15343.0,15346.5,15340.4
15342.6,15338.6,15344.0,15338.5
15338.4,15340.7,15345.2,15336.9
15340.6,15334.7,15342.1,15334.0
15334.6,15340.2,15342.6,15334.2
15340.1,15321.4,15342.4,15320.9
15321.2,15321.9,15326.1,15318.0
15322.4,15324.9,15325.7,15318.6
15325.0,15338.7,15339.2,15321.1
15338.6,15345.0,15348.0,15338.6
15344.6,15348.6,15354.6,15343.6
15348.7,15353.1,15357.9,15348.4
15353.2,15364.0,15365.0,15353.2
15363.9,15365.2,15366.5,15360.4
15365.1,15358.6,15367.2,15354.9
15358.5,15364.4,15365.2,15358.5
15364.7,15373.7,15375.4,15364.7
15373.6,15358.7,15374.1,15357.9
15358.9,15361.5,15362.5,15356.9
15361.6,15357.6,15362.1,15353.5
15358.0,15346.1,15396.9,15337.1
15345.2,15344.2,15371.6,15338.1
15344.0,15313.5,15353.1,15310.4
15313.4,15306.1,15333.4,15298.1
15306.5,15348.6,15360.1,15306.4
15348.9,15310.1,15358.4,15305.6
15310.4,15308.4,15313.4,15280.7
15308.9,15344.1,15345.9,15299.0
15343.9,15327.1,15348.0,15316.1
15326.9,15349.1,15350.7,15321.6
15349.0,15352.0,15353.2,15337.5
15351.7,15348.4,15363.1,15339.0
15348.0,15339.9,15350.4,15327.9
15339.5,15350.7,15361.5,15337.2
15350.6,15330.5,15367.2,15330.4
15331.1,15340.5,15344.4,15326.1
15340.4,15319.0,15341.2,15313.9
15318.5,15312.2,15323.7,15303.2
15310.7,15301.7,15317.9,15298.2
15301.4,15283.1,15301.9,15273.6
15283.6,15298.2,15302.5,15281.4
15298.6,15260.5,15304.1,15257.4
15260.4,15273.4,15286.6,15258.4
15273.5,15277.9,15289.1,15263.6
15277.2,15273.9,15282.4,15252.6
15274.4,15280.4,15291.7,15271.1
15281.1,15293.4,15293.7,15280.6
15293.1,15299.6,15300.6,15282.9
15299.7,15311.9,15311.9,15294.4
15311.7,15333.3,15336.6,15311.7
15333.6,15332.3,15339.8,15326.6
15332.6,15333.9,15339.4,15330.3
15334.1,15330.9,15344.3,15328.9
15330.8,15328.1,15334.8,15322.3
15327.8,15326.6,15327.9,15314.6
15326.3,15340.7,15345.4,15325.4
15340.8,15320.4,15344.4,15316.7
15320.1,15316.7,15328.4,15315.9
15316.3,15321.7,15323.2,15310.3
15321.6,15331.6,15333.1,15311.4
15331.9,15343.7,15347.1,15327.1
15343.6,15342.8,15345.9,15329.7
15341.4,15342.5,15348.2,15338.2
15342.8,15341.9,15348.2,15335.0
15342.3,15335.5,15354.8,15333.5
15335.9,15349.4,15350.4,15333.4
15349.8,15343.9,15357.2,15342.5
15343.8,15342.0,15349.4,15337.0
15342.4,15341.9,15344.8,15332.7
15341.2,15342.8,15352.3,15339.2
15343.0,15344.8,15355.0,15342.9
15344.0,15351.8,15363.5,15327.0
15351.5,15351.8,15356.3,15348.0
15352.2,15363.4,15364.0,15350.8
15363.2,15365.0,15377.9,15361.2
15364.9,15363.5,15369.2,15356.0
15363.7,15352.9,15364.7,15352.9
15353.0,15364.3,15365.2,15351.5
15365.2,15361.6,15369.1,15360.6
15361.2,15345.9,15361.3,15339.1
15345.7,15372.4,15376.7,15345.6
15372.3,15367.9,15378.3,15366.2
15368.1,15362.7,15369.1,15357.9
15362.3,15369.9,15369.9,15356.6
15370.2,15364.7,15371.4,15357.3
15364.4,15366.7,15374.7,15361.9
15367.7,15375.8,15382.3,15367.2
15376.1,15372.3,15381.6,15369.1
15372.2,15366.9,15378.1,15366.1
15366.8,15368.1,15374.1,15362.4
15368.3,15370.4,15375.2,15366.2
15370.3,15362.1,15374.2,15358.8
15362.7,15370.2,15372.1,15353.4
15369.2,15376.7,15378.7,15369.2
15377.2,15376.8,15383.8,15374.6
15375.6,15384.3,15385.8,15369.5
15381.8,15391.6,15398.2,15381.8
15391.5,15405.1,15409.1,15391.5
15404.0,15406.8,15407.6,15398.8
15406.7,15405.2,15408.8,15401.2
15405.6,15406.0,15407.6,15402.3
15406.2,15408.2,15409.3,15406.2
15408.1,15406.1,15409.5,15405.5
15406.0,15408.0,15410.0,15405.3
15407.6,15408.1,15409.3,15406.8
15408.0,15410.2,15410.7,15407.8
15410.1,15409.2,15411.6,15408.8
15409.5,15411.0,15411.0,15408.3
15411.1,15411.5,15413.6,15410.1
15411.1,15405.6,15411.8,15405.6
15414.7,15413.8,15415.8,15411.8
15341.6,15337.1,15345.9,15332.0
15337.3,15345.0,15345.1,15336.1
15344.5,15338.6,15347.4,15335.4
15338.3,15333.9,15347.0,15333.6
15333.8,15330.3,15336.8,15326.4
15330.0,15326.4,15331.9,15323.6
15325.9,15322.8,15328.0,15318.0
15322.9,15321.9,15327.1,15320.0
15321.8,15329.1,15333.5,15321.4
15328.8,15330.4,15333.6,15327.1
15330.5,15323.1,15332.0,15316.9
15323.4,15327.6,15329.3,15321.9
15327.5,15312.4,15331.3,15308.6
15311.4,15303.9,15314.6,15300.5
15304.1,15294.1,15304.6,15289.6
15294.0,15286.4,15297.5,15286.0
15286.8,15288.9,15296.0,15284.0
15288.6,15287.3,15293.3,15285.1
15287.0,15274.5,15287.0,15269.0
15274.9,15277.4,15278.1,15269.1
15277.3,15281.8,15282.6,15273.6
15281.3,15277.9,15282.8,15274.9
15277.0,15286.3,15288.3,15276.8
15286.0,15290.9,15291.1,15281.4
15291.1,15278.1,15291.9,15274.4
15278.3,15258.5,15278.3,15239.8
15258.4,15263.3,15264.0,15255.0
15262.8,15274.6,15275.3,15262.4
15274.8,15281.5,15284.1,15271.9
15281.6,15286.0,15289.1,15279.6
15285.8,15283.8,15287.3,15277.5
15283.6,15294.9,15296.3,15281.1
15294.6,15309.4,15313.3,15292.0
15309.5,15301.8,15310.8,15301.0
15301.3,15298.0,15303.0,15297.6
15298.5,15295.1,15299.8,15294.3
15294.8,15292.1,15295.6,15287.0
15292.0,15286.6,15292.0,15278.5
15286.3,15286.6,15294.8,15285.1
15286.8,15302.3,15302.4,15285.9
15302.4,15301.0,15307.5,15297.1
15301.1,15299.8,15301.9,15288.0
15299.4,15283.8,15299.4,15270.8
15283.3,15286.0,15294.3,15262.9
15284.5,15249.0,15288.5,15238.0
15250.4,15206.3,15250.4,15204.0
15207.9,15216.0,15220.7,15194.1
15215.2,15219.2,15223.7,15204.9
15217.2,15223.2,15223.2,15190.3
15222.9,15210.4,15232.2,15206.7
15210.5,15184.9,15210.5,15179.5
15184.7,15184.4,15197.5,15170.2
15183.8,15182.1,15194.3,15170.0
15182.0,15210.5,15212.6,15176.2
15210.1,15187.8,15211.5,15181.2
15187.7,15204.1,15204.1,15180.2
15203.5,15212.7,15219.5,15194.6
15212.6,15185.7,15214.6,15182.2
15184.8,15188.1,15196.6,15170.1
15188.0,15155.8,15188.0,15154.7
15156.3,15154.1,15163.6,15147.3
15154.0,15158.8,15162.2,15150.2
15159.0,15166.2,15169.2,15146.1
15166.3,15169.1,15171.7,15158.6
15169.3,15176.0,15177.5,15161.1
15175.6,15184.7,15189.2,15163.3
15184.8,15172.0,15187.7,15170.1
15172.6,15190.0,15195.2,15171.0
15189.9,15163.9,15190.6,15150.1
15163.4,15148.3,15164.3,15145.4
15147.8,15158.4,15166.8,15147.8
15157.8,15159.5,15169.1,15155.0
15159.1,15175.9,15178.9,15154.1
15176.0,15194.1,15195.4,15175.0
15194.8,15194.0,15196.6,15188.5
15193.4,15202.5,15204.5,15193.0
15203.1,15199.0,15203.1,15191.4
15198.8,15192.4,15202.3,15190.0
15191.8,15213.0,15214.3,15190.8
15213.3,15201.0,15217.0,15195.4
15200.8,15183.3,15201.9,15183.0
15183.0,15183.8,15190.4,15182.3
15183.6,15184.4,15190.4,15178.3
15183.9,15198.6,15199.1,15183.5
15197.6,15207.2,15211.9,15193.5
15207.4,15195.4,15211.2,15192.6
15195.1,15204.9,15204.9,15186.5
15204.6,15218.2,15229.5,15203.4
15218.1,15208.4,15225.6,15206.0
15208.2,15209.5,15210.5,15196.5
15207.7,15205.5,15221.7,15205.2
15206.1,15216.0,15216.5,15188.5
15216.5,15214.2,15222.2,15212.9
15213.4,15208.7,15219.7,15204.7
15208.5,15221.2,15228.6,15205.6
15221.4,15224.5,15227.7,15216.9
15225.5,15216.6,15229.7,15209.7
15216.5,15217.4,15224.6,15210.1
15217.1,15231.5,15236.5,15210.6
15231.1,15246.2,15253.5,15230.1
15245.3,15238.2,15250.4,15236.3
15238.0,15234.8,15243.0,15226.7
15235.0,15237.2,15240.0,15225.7
15237.7,15232.3,15241.7,15228.7
15232.4,15223.7,15232.8,15219.9
15223.5,15233.5,15234.7,15222.7
15233.9,15240.0,15241.2,15228.9
15240.2,15258.0,15267.8,15238.9
15258.3,15256.5,15263.7,15247.8
15256.9,15248.5,15263.8,15246.8
15248.2,15252.2,15255.7,15244.5
15252.0,15245.4,15258.0,15240.8
15245.5,15260.0,15260.7,15244.8
15260.4,15255.4,15264.3,15254.5
15256.8,15242.8,15260.3,15236.3
15242.2,15249.7,15254.3,15238.0
15250.5,15270.1,15279.6,15249.9
15269.7,15280.4,15286.1,15267.6
15279.6,15272.4,15293.7,15271.1
15271.6,15274.4,15284.4,15269.1
15273.9,15272.5,15282.2,15271.0
15272.3,15278.5,15279.2,15269.3
15278.1,15277.3,15279.8,15274.1
15277.5,15275.0,15277.6,15273.8
15274.7,15272.3,15275.0,15271.7
15272.8,15271.0,15272.8,15268.0
15270.8,15270.7,15271.8,15270.6
15270.8,15271.0,15273.1,15270.0
15271.3,15270.7,15272.2,15270.6
15270.8,15272.6,15273.7,15270.2
15272.7,15273.5,15273.6,15271.8
15273.1,15271.5,15274.8,15271.3
15278.2,15278.8,15282.3,15277.1
15325.2,15322.2,15327.1,15320.7
15322.3,15327.9,15328.6,15321.3
15328.1,15317.4,15328.8,15313.9
15317.3,15319.7,15322.2,15314.8
15319.6,15325.1,15325.9,15317.6
15324.6,15326.7,15327.2,15323.7
15326.6,15325.7,15331.4,15325.7
15325.3,15320.3,15328.2,15319.7
15320.2,15311.6,15320.9,15310.8
15311.3,15310.8,15314.7,15307.2
15310.9,15311.7,15315.6,15309.7
15311.6,15307.6,15314.2,15306.4
15307.7,15299.4,15312.3,15297.6
15298.8,15300.9,15302.8,15295.9
15300.7,15298.1,15302.4,15295.6
15297.4,15291.1,15298.1,15290.3
15290.9,15291.9,15296.9,15289.8
15292.1,15291.1,15294.1,15289.1
15290.9,15306.8,15307.1,15287.9
15306.6,15308.2,15312.2,15305.3
15308.4,15316.9,15317.3,15307.6
15317.1,15322.8,15324.9,15314.9
15322.3,15324.4,15326.1,15321.1
15324.6,15322.8,15327.4,15319.8
15322.4,15327.8,15329.7,15316.6
15327.7,15320.2,15331.9,15320.1
15320.1,15312.8,15323.3,15309.9
15313.3,15305.4,15313.3,15299.1
15305.7,15301.1,15305.7,15294.8
15300.9,15300.2,15306.6,15299.8
15300.6,15316.2,15316.6,15298.9
15316.1,15314.7,15321.4,15313.7
15314.6,15290.9,15315.6,15290.1
15290.7,15302.8,15302.9,15290.7
15303.1,15299.3,15303.1,15294.6
15299.2,15296.6,15299.2,15291.6
15296.8,15298.2,15299.9,15291.2
15298.3,15299.3,15301.1,15293.6
15299.2,15288.8,15299.6,15287.3
15288.7,15295.8,15298.4,15288.7
15295.3,15295.8,15299.9,15292.7
15295.4,15286.6,15295.4,15280.4
15285.1,15278.2,15292.7,15261.6
15278.4,15235.3,15279.3,15232.7
15235.6,15219.8,15247.7,15206.1
15219.6,15212.8,15228.9,15207.2
15214.0,15203.0,15222.7,15189.7
15202.0,15205.0,15217.0,15200.0
15205.3,15215.4,15227.0,15201.2
15216.0,15204.5,15222.2,15195.9
15204.3,15221.9,15225.3,15203.3
15221.0,15210.3,15223.3,15206.4
15209.7,15189.3,15212.2,15182.7
15190.1,15207.1,15209.2,15190.1
15206.3,15195.4,15215.4,15193.6
15195.6,15197.7,15209.4,15184.3
15197.8,15195.1,15201.3,15180.7
15195.2,15182.2,15201.6,15182.2
15182.3,15150.8,15187.1,15150.8
15150.3,15131.3,15158.1,15130.6
15130.6,15148.7,15151.3,15123.8
15149.4,15140.3,15151.6,15137.1
15140.4,15102.9,15143.1,15102.8
15103.7,15092.6,15114.2,15083.7
15092.4,15088.7,15096.6,15075.3
15089.2,15095.9,15098.7,15085.9
15095.7,15113.3,15114.2,15084.6
15112.8,15109.7,15113.6,15103.9
15109.8,15098.8,15118.3,15097.9
15099.3,15089.1,15109.1,15085.9
15089.9,15085.9,15096.1,15073.9
15085.6,15093.2,15097.3,15073.3
15092.7,15105.9,15110.3,15088.2
15106.2,15111.1,15120.8,15099.2
15110.8,15118.6,15119.8,15099.7
15118.8,15113.6,15127.4,15111.7
15113.7,15116.7,15118.1,15097.6
15116.9,15121.2,15132.7,15113.9
15119.7,15139.2,15141.7,15119.7
15138.9,15129.7,15139.7,15127.3
15129.4,15128.3,15139.4,15127.3
15128.1,15140.3,15143.6,15120.6
15140.2,15126.9,15140.4,15124.2
15126.8,15114.6,15130.6,15112.4
15116.4,15138.0,15140.6,15107.6
15138.3,15152.3,15153.8,15137.8
15152.4,15170.8,15172.6,15148.4
15170.6,15169.8,15180.3,15164.0
15169.6,15165.5,15171.1,15162.4
15165.8,15171.5,15175.3,15163.0
15171.3,15178.0,15185.9,15171.3
15178.1,15188.0,15188.3,15174.4
15189.1,15185.8,15189.4,15179.9
15184.9,15171.6,15190.5,15170.9
15171.9,15181.3,15182.9,15171.8
15180.4,15175.6,15186.1,15171.9
15175.5,15187.4,15187.4,15167.8
15186.9,15188.9,15192.9,15185.1
15188.5,15204.5,15205.6,15186.0
15204.4,15213.5,15218.8,15203.6
15213.6,15210.5,15220.1,15205.6
15210.3,15217.9,15220.3,15208.8
15218.8,15215.5,15233.1,15214.5
15215.8,15224.5,15226.0,15215.1
15224.4,15218.6,15226.6,15211.4
15219.4,15221.6,15224.0,15212.4
15221.4,15199.5,15221.9,15196.1
15199.8,15198.9,15213.4,15196.8
15199.3,15198.5,15203.5,15189.8
15198.8,15170.1,15201.8,15169.6
15170.6,15170.3,15172.8,15157.5
15169.9,15170.3,15171.8,15159.4
15170.4,15183.3,15188.5,15165.3
15183.5,15175.9,15190.9,15173.3
15176.5,15167.6,15182.3,15162.9
15167.4,15156.4,15180.4,15154.9
15156.5,15152.6,15164.6,15151.9
15152.8,15123.1,15152.8,15111.4
15122.8,15118.6,15131.9,15109.0
15117.6,15107.3,15117.6,15094.4
15105.3,15121.4,15126.5,15105.3
15121.0,15124.3,15125.9,15119.3
15124.6,15134.9,15135.0,15121.0
15134.0,15125.1,15136.6,15125.1
15125.0,15124.8,15127.0,15120.0
15124.6,15125.0,15127.5,15124.0
15124.9,15121.8,15125.1,15121.4
15122.1,15122.1,15122.9,15119.3
15121.8,15120.5,15123.4,15119.0
15120.4,15122.6,15122.9,15119.9
15122.9,15129.3,15129.4,15122.6
15128.9,15126.0,15130.0,15125.3
15128.0,15140.9,15142.3,15127.0
15207.9,15201.0,15210.2,15199.7
15200.9,15185.2,15201.2,15185.1
15184.9,15192.4,15197.2,15184.5
15193.2,15194.9,15200.9,15192.2
15194.6,15195.5,15196.7,15190.9
15195.7,15191.6,15197.2,15191.0
15191.5,15187.9,15191.6,15184.7
15187.7,15187.6,15190.1,15185.5
15187.5,15189.4,15196.2,15187.1
15189.2,15195.6,15196.6,15189.2
15195.5,15195.7,15199.0,15194.4
15195.9,15196.1,15197.5,15193.0
15196.4,15204.5,15206.1,15195.6
15204.4,15207.9,15209.9,15204.2
15207.7,15208.5,15208.5,15199.1
15208.9,15202.9,15209.9,15202.9
15203.0,15200.1,15203.1,15197.0
15200.2,15193.6,15202.7,15190.9
15193.7,15193.6,15197.9,15191.0
15193.9,15194.7,15199.1,15192.2
15194.9,15186.9,15195.7,15185.9
15187.0,15184.2,15188.1,15182.9
15183.6,15190.6,15191.5,15182.5
15190.7,15189.9,15192.9,15188.0
15189.6,15197.9,15198.5,15188.4
15197.7,15200.2,15200.5,15194.9
15200.5,15212.5,15213.7,15197.9
