Timestamp,Market Condition,Volatility,Fast Changes
2025-03-24 12:55:30,SLOW,0.0609,0
2025-03-24 12:55:30,SLOW,0.0609,0
2025-03-24 13:00:31,SLOW,0.0609,0
2025-03-24 13:00:31,SLOW,0.0609,0
2025-03-24 13:05:32,SLOW,0.0185,0
2025-03-24 13:05:32,SLOW,0.0185,0
2025-03-24 13:10:34,SLOW,0.0229,0
2025-03-24 13:10:34,SLOW,0.0229,0
2025-03-24 13:15:35,SLOW,0.0434,0
2025-03-24 13:15:35,SLOW,0.0434,0
2025-03-24 13:20:36,SLOW,0.0614,0
2025-03-24 13:20:36,SLOW,0.0614,0
2025-03-24 13:25:37,SLOW,0.0933,0
2025-03-24 13:25:37,SLOW,0.0933,0
2025-03-24 13:30:38,SLOW,0.0878,0
2025-03-24 13:30:38,SLOW,0.0878,0
2025-03-24 13:35:39,SLOW,0.1198,0
2025-03-24 13:35:39,SLOW,0.1198,0
2025-03-24 13:40:40,SLOW,0.0519,0
2025-03-24 13:40:40,SLOW,0.0519,0
2025-03-24 13:45:41,SLOW,0.0219,0
2025-03-24 13:45:41,SLOW,0.0219,0
2025-03-24 13:50:42,SLOW,0.0254,0
2025-03-24 13:50:42,SLOW,0.0254,0
2025-03-24 13:55:43,SLOW,0.0234,0
2025-03-24 13:55:43,SLOW,0.0234,0
2025-03-24 14:00:45,SLOW,0.0244,0
2025-03-24 14:00:45,SLOW,0.0244,0
2025-03-24 14:05:46,SLOW,0.0189,0
2025-03-24 14:05:46,SLOW,0.0189,0
2025-03-24 14:10:47,SLOW,0.0762,0
2025-03-24 14:10:47,SLOW,0.0762,0
2025-03-24 14:15:48,SLOW,0.0698,0
2025-03-24 14:15:48,SLOW,0.0698,0
2025-03-24 14:20:49,SLOW,0.0673,0
2025-03-24 14:20:49,SLOW,0.0673,0
2025-03-24 14:25:50,SLOW,0.0673,0
2025-03-24 14:25:50,SLOW,0.0673,0
2025-03-24 14:30:51,SLOW,0.0558,0
2025-03-24 14:30:51,SLOW,0.0558,0
2025-03-24 14:35:52,SLOW,0.1362,0
2025-03-24 14:35:52,SLOW,0.1362,0
2025-03-24 14:40:53,SLOW,0.0913,0
2025-03-24 14:40:53,SLOW,0.0913,0
2025-03-24 14:45:55,SLOW,0.1836,1
2025-03-24 14:45:55,SLOW,0.1836,1
2025-03-24 14:50:56,SLOW,0.1836,1
2025-03-24 14:50:56,SLOW,0.1836,1
2025-03-24 14:55:57,NORMAL,0.2162,1
2025-03-24 14:55:57,NORMAL,0.2162,1
2025-03-24 19:39:42,SLOW,0.0576,0
2025-03-24 19:39:42,SLOW,0.0576,0
2025-03-24 19:44:43,SLOW,0.0576,0
2025-03-24 19:44:43,SLOW,0.0576,0
2025-03-24 19:49:44,SLOW,0.1873,1
2025-03-24 19:49:44,SLOW,0.1873,1
2025-03-24 19:54:45,SLOW,0.1649,1
2025-03-24 19:54:45,SLOW,0.1649,1
2025-03-24 19:59:46,SLOW,0.0308,0
2025-03-24 19:59:46,SLOW,0.0308,0
2025-03-24 20:04:47,SLOW,0.0308,0
2025-03-24 20:04:47,SLOW,0.0308,0
2025-03-24 20:09:48,SLOW,0.0332,0
2025-03-24 20:09:48,SLOW,0.0332,0
2025-03-24 20:14:50,SLOW,0.0888,0
2025-03-24 20:14:50,SLOW,0.0888,0
2025-03-24 20:19:51,SLOW,0.0555,0
2025-03-24 20:19:51,SLOW,0.0555,0
2025-03-24 20:24:52,SLOW,0.0456,0
2025-03-24 20:24:52,SLOW,0.0456,0
2025-03-24 20:29:53,SLOW,0.0456,0
2025-03-24 20:29:53,SLOW,0.0456,0
2025-03-24 20:34:54,SLOW,0.0729,0
2025-03-24 20:34:54,SLOW,0.0729,0
2025-03-24 20:39:55,SLOW,0.0585,0
2025-03-24 20:39:55,SLOW,0.0585,0
2025-03-24 20:44:56,SLOW,0.0248,0
2025-03-24 20:44:56,SLOW,0.0248,0
2025-03-24 20:49:57,SLOW,0.0293,0
2025-03-24 20:49:57,SLOW,0.0293,0
2025-03-24 20:54:58,SLOW,0.0927,0
2025-03-24 20:54:58,SLOW,0.0927,0
2025-03-24 21:00:00,SLOW,0.1527,0
2025-03-24 21:00:00,SLOW,0.1527,0
2025-03-24 21:05:01,SLOW,0.1656,1
2025-03-24 21:05:01,SLOW,0.1656,1
2025-03-24 21:10:02,NORMAL,0.2029,1
2025-03-24 21:10:02,NORMAL,0.2029,1
2025-03-25 01:36:05,SLOW,0.0491,0
2025-03-25 01:36:05,SLOW,0.0491,0
2025-03-25 01:41:07,SLOW,0.0129,0
2025-03-25 01:41:07,SLOW,0.0129,0
2025-03-25 01:46:08,SLOW,0.0129,0
2025-03-25 01:46:08,SLOW,0.0129,0
2025-03-25 01:51:09,SLOW,0.0074,0
2025-03-25 01:51:09,SLOW,0.0074,0
2025-03-25 01:56:10,SLOW,0.0352,0
2025-03-25 01:56:10,SLOW,0.0352,0
2025-03-25 02:01:11,SLOW,0.067,0
2025-03-25 02:01:11,SLOW,0.067,0
2025-03-25 02:06:12,SLOW,0.0402,0
2025-03-25 02:06:12,SLOW,0.0402,0
2025-03-25 02:11:13,SLOW,0.0193,0
2025-03-25 02:11:13,SLOW,0.0193,0
2025-03-25 02:16:14,SLOW,0.0193,0
2025-03-25 02:16:14,SLOW,0.0193,0
2025-03-25 02:21:15,SLOW,0.0258,0
2025-03-25 02:21:15,SLOW,0.0258,0
2025-03-25 02:26:17,SLOW,0.0208,0
2025-03-25 02:26:17,SLOW,0.0208,0
2025-03-25 02:31:18,SLOW,0.005,0
2025-03-25 02:31:18,SLOW,0.005,0
2025-03-25 02:36:19,SLOW,0.0327,0
2025-03-25 02:36:19,SLOW,0.0327,0
2025-03-25 02:41:20,SLOW,0.0278,0
2025-03-25 02:41:20,SLOW,0.0278,0
2025-03-25 02:46:21,SLOW,0.0521,0
2025-03-25 02:46:21,SLOW,0.0521,0
2025-03-25 02:51:22,SLOW,0.0427,0
2025-03-25 02:51:22,SLOW,0.0427,0
2025-03-25 02:56:23,SLOW,0.0124,0
2025-03-25 02:56:23,SLOW,0.0124,0
2025-03-25 03:01:24,SLOW,0.0357,0
2025-03-25 03:01:24,SLOW,0.0357,0
2025-03-25 03:06:25,SLOW,0.0849,0
2025-03-25 03:06:25,SLOW,0.0849,0
2025-03-25 03:11:27,SLOW,0.0849,0
2025-03-25 03:11:27,SLOW,0.0849,0
2025-03-25 03:16:28,SLOW,0.0293,0
2025-03-25 03:16:28,SLOW,0.0293,0
2025-03-25 03:21:29,SLOW,0.0055,0
2025-03-25 03:21:29,SLOW,0.0055,0
2025-03-25 03:26:30,SLOW,0.002,0
2025-03-25 03:26:30,SLOW,0.002,0
2025-03-25 03:31:31,SLOW,0.0109,0
2025-03-25 03:31:31,SLOW,0.0109,0
2025-03-25 03:36:32,SLOW,0.0283,0
2025-03-25 03:36:32,SLOW,0.0283,0
2025-03-25 03:41:33,SLOW,0.0174,0
2025-03-25 03:41:33,SLOW,0.0174,0
2025-03-25 03:46:34,SLOW,0.0084,0
2025-03-25 03:46:34,SLOW,0.0084,0
2025-03-25 03:51:36,SLOW,0.0288,0
2025-03-25 03:51:36,SLOW,0.0288,0
2025-03-25 03:56:37,SLOW,0.0442,0
2025-03-25 03:56:37,SLOW,0.0442,0
2025-03-25 04:01:38,SLOW,0.0179,0
2025-03-25 04:01:38,SLOW,0.0179,0
2025-03-25 04:06:39,SLOW,0.0199,0
2025-03-25 04:06:39,SLOW,0.0199,0
2025-03-25 04:11:40,SLOW,0.0144,0
2025-03-25 04:11:40,SLOW,0.0144,0
2025-03-25 04:16:41,SLOW,0.0005,0
2025-03-25 04:16:41,SLOW,0.0005,0
2025-03-25 04:21:42,SLOW,0.0184,0
2025-03-25 04:21:42,SLOW,0.0184,0
2025-03-25 04:26:43,SLOW,0.0422,0
2025-03-25 04:26:43,SLOW,0.0422,0
2025-03-25 04:31:44,SLOW,0.0313,0
2025-03-25 04:31:44,SLOW,0.0313,0
2025-03-25 04:36:45,SLOW,0.0074,0
2025-03-25 04:36:45,SLOW,0.0074,0
2025-03-25 04:41:47,SLOW,0.0074,0
2025-03-25 04:41:47,SLOW,0.0074,0
2025-03-25 04:46:48,SLOW,0.0074,0
2025-03-25 04:46:48,SLOW,0.0074,0
2025-03-25 04:51:49,SLOW,0.0094,0
2025-03-25 04:51:49,SLOW,0.0094,0
2025-03-25 04:56:50,SLOW,0.0099,0
2025-03-25 04:56:50,SLOW,0.0099,0
2025-03-25 05:01:51,SLOW,0.0099,0
2025-03-25 05:01:51,SLOW,0.0099,0
2025-03-25 05:06:52,SLOW,0.0174,0
2025-03-25 05:06:52,SLOW,0.0174,0
2025-03-25 05:11:53,SLOW,0.0194,0
2025-03-25 05:11:53,SLOW,0.0194,0
2025-03-25 05:16:55,SLOW,0.0199,0
2025-03-25 05:16:55,SLOW,0.0199,0
2025-03-25 05:21:56,SLOW,0.0214,0
2025-03-25 05:21:56,SLOW,0.0214,0
2025-03-25 05:26:57,SLOW,0.0209,0
2025-03-25 05:26:57,SLOW,0.0209,0
2025-03-25 05:31:58,SLOW,0.0075,0
2025-03-25 05:31:58,SLOW,0.0075,0
2025-03-25 05:36:59,SLOW,0.0114,0
2025-03-25 05:36:59,SLOW,0.0114,0
2025-03-25 05:42:00,SLOW,0.0184,0
2025-03-25 05:42:00,SLOW,0.0184,0
2025-03-25 05:47:01,SLOW,0.0298,0
2025-03-25 05:47:01,SLOW,0.0298,0
2025-03-25 05:52:02,SLOW,0.0114,0
2025-03-25 05:52:02,SLOW,0.0114,0
2025-03-25 05:57:03,SLOW,0.0035,0
2025-03-25 05:57:03,SLOW,0.0035,0
2025-03-25 06:02:04,SLOW,0.0035,0
2025-03-25 06:02:04,SLOW,0.0035,0
2025-03-25 06:07:05,SLOW,0.0079,0
2025-03-25 06:07:05,SLOW,0.0079,0
2025-03-25 06:12:07,SLOW,0.007,0
2025-03-25 06:12:07,SLOW,0.007,0
2025-03-25 06:17:08,SLOW,0.0099,0
2025-03-25 06:17:08,SLOW,0.0099,0
2025-03-25 06:22:09,SLOW,0.0214,0
2025-03-25 06:22:09,SLOW,0.0214,0
2025-03-25 06:27:10,SLOW,0.0134,0
2025-03-25 06:27:10,SLOW,0.0134,0
2025-03-25 06:32:11,SLOW,0.0104,0
2025-03-25 06:32:11,SLOW,0.0104,0
2025-03-25 06:37:12,SLOW,0.0099,0
2025-03-25 06:37:12,SLOW,0.0099,0
2025-03-25 06:42:13,SLOW,0.007,0
2025-03-25 06:42:13,SLOW,0.007,0
2025-03-25 06:47:14,SLOW,0.006,0
2025-03-25 06:47:14,SLOW,0.006,0
2025-03-25 06:52:15,SLOW,0.0174,0
2025-03-25 06:52:15,SLOW,0.0174,0
2025-03-25 06:57:16,SLOW,0.0149,0
2025-03-25 06:57:16,SLOW,0.0149,0
2025-03-25 07:02:17,SLOW,0.0035,0
2025-03-25 07:02:17,SLOW,0.0035,0
2025-03-25 07:07:19,SLOW,0.0035,0
2025-03-25 07:07:19,SLOW,0.0035,0
2025-03-25 07:12:20,SLOW,0.006,0
2025-03-25 07:12:20,SLOW,0.006,0
2025-03-25 07:17:21,SLOW,0.0124,0
2025-03-25 07:17:21,SLOW,0.0124,0
2025-03-25 07:22:22,SLOW,0.0159,0
2025-03-25 07:22:22,SLOW,0.0159,0
2025-03-25 07:27:23,SLOW,0.0233,0
2025-03-25 07:27:23,SLOW,0.0233,0
2025-03-25 07:32:24,SLOW,0.0248,0
2025-03-25 07:32:24,SLOW,0.0248,0
2025-03-25 07:37:25,SLOW,0.0065,0
2025-03-25 07:37:25,SLOW,0.0065,0
2025-03-25 07:42:26,SLOW,0.0189,0
2025-03-25 07:42:26,SLOW,0.0189,0
2025-03-25 07:47:27,SLOW,0.0323,0
2025-03-25 07:47:27,SLOW,0.0323,0
2025-03-25 07:52:28,SLOW,0.0134,0
2025-03-25 07:52:28,SLOW,0.0134,0
2025-03-25 07:57:29,SLOW,0.0084,0
2025-03-25 07:57:29,SLOW,0.0084,0
2025-03-25 08:02:30,SLOW,0.0209,0
2025-03-25 08:02:30,SLOW,0.0209,0
2025-03-25 08:07:32,SLOW,0.0879,0
2025-03-25 08:07:32,SLOW,0.0879,0
2025-03-25 08:12:33,SLOW,0.0908,0
2025-03-25 08:12:33,SLOW,0.0908,0
2025-03-25 08:17:34,SLOW,0.0337,0
2025-03-25 08:17:34,SLOW,0.0337,0
2025-03-25 08:22:35,SLOW,0.0174,0
2025-03-25 08:22:35,SLOW,0.0174,0
2025-03-25 08:27:36,SLOW,0.0174,0
2025-03-25 08:27:36,SLOW,0.0174,0
2025-03-25 08:32:37,SLOW,0.0362,0
2025-03-25 08:32:37,SLOW,0.0362,0
2025-03-25 08:37:38,SLOW,0.0248,0
2025-03-25 08:37:38,SLOW,0.0248,0
2025-03-25 08:42:39,SLOW,0.0323,0
2025-03-25 08:42:39,SLOW,0.0323,0
2025-03-25 08:47:40,SLOW,0.0372,0
2025-03-25 08:47:40,SLOW,0.0372,0
2025-03-25 08:52:41,SLOW,0.0382,0
2025-03-25 08:52:41,SLOW,0.0382,0
2025-03-25 08:57:43,SLOW,0.0273,0
2025-03-25 08:57:43,SLOW,0.0273,0
2025-03-25 09:02:44,SLOW,0.0169,0
2025-03-25 09:02:44,SLOW,0.0169,0
2025-03-25 09:07:45,SLOW,0.0194,0
2025-03-25 09:07:45,SLOW,0.0194,0
2025-03-25 09:12:46,SLOW,0.0899,0
2025-03-25 09:12:46,SLOW,0.0899,0
2025-03-25 09:17:47,SLOW,0.1019,0
2025-03-25 09:17:47,SLOW,0.1019,0
2025-03-25 09:22:48,SLOW,0.1189,1
2025-03-25 09:22:48,SLOW,0.1189,1
2025-03-25 09:27:49,SLOW,0.1045,1
2025-03-25 09:27:49,SLOW,0.1045,1
2025-03-25 09:32:50,SLOW,0.0413,0
2025-03-25 09:32:50,SLOW,0.0413,0
2025-03-25 09:37:51,SLOW,0.0398,0
2025-03-25 09:37:51,SLOW,0.0398,0
2025-03-25 09:42:52,SLOW,0.0269,0
2025-03-25 09:42:52,SLOW,0.0269,0
2025-03-25 09:47:53,SLOW,0.0149,0
2025-03-25 09:47:53,SLOW,0.0149,0
2025-03-25 09:52:55,SLOW,0.0244,0
2025-03-25 09:52:55,SLOW,0.0244,0
2025-03-25 09:57:56,SLOW,0.0632,0
2025-03-25 09:57:56,SLOW,0.0632,0
2025-03-25 10:02:57,SLOW,0.0388,0
2025-03-25 10:02:57,SLOW,0.0388,0
2025-03-25 10:07:58,SLOW,0.0383,0
2025-03-25 10:07:58,SLOW,0.0383,0
2025-03-25 10:12:59,SLOW,0.0169,0
2025-03-25 10:12:59,SLOW,0.0169,0
2025-03-25 10:18:00,SLOW,0.0373,0
2025-03-25 10:18:00,SLOW,0.0373,0
2025-03-25 10:23:01,SLOW,0.0373,0
2025-03-25 10:23:01,SLOW,0.0373,0
2025-03-25 10:28:02,SLOW,0.0627,0
2025-03-25 10:28:02,SLOW,0.0627,0
2025-03-25 10:33:03,SLOW,0.09,0
2025-03-25 10:33:03,SLOW,0.09,0
2025-03-25 10:38:05,SLOW,0.0447,0
2025-03-25 10:38:05,SLOW,0.0447,0
2025-03-25 10:43:06,SLOW,0.0318,0
2025-03-25 10:43:06,SLOW,0.0318,0
2025-03-25 10:48:07,SLOW,0.0164,0
2025-03-25 10:48:07,SLOW,0.0164,0
2025-03-25 10:53:08,SLOW,0.0298,0
2025-03-25 10:53:08,SLOW,0.0298,0
2025-03-25 10:58:09,SLOW,0.0432,0
2025-03-25 10:58:09,SLOW,0.0432,0
2025-03-25 11:03:10,SLOW,0.0377,0
2025-03-25 11:03:10,SLOW,0.0377,0
2025-03-25 11:08:11,SLOW,0.0243,0
2025-03-25 11:08:11,SLOW,0.0243,0
2025-03-25 11:13:12,SLOW,0.0442,0
2025-03-25 11:13:12,SLOW,0.0442,0
2025-03-25 11:18:13,SLOW,0.0745,0
2025-03-25 11:18:13,SLOW,0.0745,0
2025-03-25 11:23:14,SLOW,0.1019,1
2025-03-25 11:23:14,SLOW,0.1019,1
2025-03-25 11:28:15,SLOW,0.1819,1
2025-03-25 11:28:15,SLOW,0.1819,1
2025-03-25 11:33:17,SLOW,0.0799,0
2025-03-25 11:33:17,SLOW,0.0799,0
2025-03-25 11:38:18,SLOW,0.0179,0
2025-03-25 11:38:18,SLOW,0.0179,0
2025-03-25 11:43:19,SLOW,0.0169,0
2025-03-25 11:43:19,SLOW,0.0169,0
2025-03-25 11:48:20,SLOW,0.0451,0
2025-03-25 11:48:20,SLOW,0.0451,0
2025-03-25 11:53:21,SLOW,0.0823,0
2025-03-25 11:53:21,SLOW,0.0823,0
2025-03-25 11:58:22,SLOW,0.0416,0
2025-03-25 11:58:22,SLOW,0.0416,0
2025-03-25 12:03:23,SLOW,0.0203,0
2025-03-25 12:03:23,SLOW,0.0203,0
2025-03-25 12:08:24,SLOW,0.0991,0
2025-03-25 12:08:24,SLOW,0.0991,0
2025-03-25 12:13:25,SLOW,0.0991,0
2025-03-25 12:13:25,SLOW,0.0991,0
2025-03-25 12:18:27,SLOW,0.0887,0
2025-03-25 12:18:27,SLOW,0.0887,0
2025-03-25 12:23:28,SLOW,0.0124,0
2025-03-25 12:23:28,SLOW,0.0124,0
2025-03-25 12:28:29,SLOW,0.0173,0
2025-03-25 12:28:29,SLOW,0.0173,0
2025-03-25 12:33:30,SLOW,0.0149,0
2025-03-25 12:33:30,SLOW,0.0149,0
2025-03-25 12:38:31,SLOW,0.0372,0
2025-03-25 12:38:31,SLOW,0.0372,0
2025-03-25 12:43:32,SLOW,0.0416,0
2025-03-25 12:43:32,SLOW,0.0416,0
2025-03-25 12:48:33,SLOW,0.0515,0
2025-03-25 12:48:33,SLOW,0.0515,0
2025-03-25 12:53:34,SLOW,0.0639,0
2025-03-25 12:53:34,SLOW,0.0639,0
2025-03-25 12:58:35,SLOW,0.0391,0
2025-03-25 12:58:35,SLOW,0.0391,0
2025-03-25 13:03:36,SLOW,0.0495,0
2025-03-25 13:03:36,SLOW,0.0495,0
2025-03-25 13:08:38,SLOW,0.0371,0
2025-03-25 13:08:38,SLOW,0.0371,0
2025-03-25 13:13:39,SLOW,0.0163,0
2025-03-25 13:13:39,SLOW,0.0163,0
2025-03-25 13:18:40,SLOW,0.004,0
2025-03-25 13:18:40,SLOW,0.004,0
2025-03-25 13:23:41,SLOW,0.0069,0
2025-03-25 13:23:41,SLOW,0.0069,0
2025-03-25 13:28:42,SLOW,0.0124,0
2025-03-25 13:28:42,SLOW,0.0124,0
2025-03-25 13:33:43,SLOW,0.0653,0
2025-03-25 13:33:43,SLOW,0.0653,0
2025-03-25 13:38:44,SLOW,0.1653,1
2025-03-25 13:38:44,SLOW,0.1653,1
2025-03-25 13:43:45,SLOW,0.1123,1
2025-03-25 13:43:45,SLOW,0.1123,1
2025-03-25 13:48:47,SLOW,0.088,0
2025-03-25 13:48:47,SLOW,0.088,0
2025-03-25 13:53:48,SLOW,0.0638,0
2025-03-25 13:53:48,SLOW,0.0638,0
2025-03-25 13:58:49,SLOW,0.0346,0
2025-03-25 13:58:49,SLOW,0.0346,0
2025-03-25 14:03:50,SLOW,0.1158,0
2025-03-25 14:03:50,SLOW,0.1158,0
2025-03-25 14:08:51,SLOW,0.0812,0
2025-03-25 14:08:51,SLOW,0.0812,0
2025-03-25 14:13:52,SLOW,0.1114,0
2025-03-25 14:13:52,SLOW,0.1114,0
2025-03-25 14:18:53,SLOW,0.0851,0
2025-03-25 14:18:53,SLOW,0.0851,0
2025-03-25 14:23:54,SLOW,0.0178,0
2025-03-25 14:23:54,SLOW,0.0178,0
2025-03-25 14:28:55,SLOW,0.0203,0
2025-03-25 14:28:55,SLOW,0.0203,0
2025-03-25 14:33:57,SLOW,0.1356,1
2025-03-25 14:33:57,SLOW,0.1356,1
2025-03-25 14:38:58,SLOW,0.1332,1
2025-03-25 14:38:58,SLOW,0.1332,1
2025-03-25 14:43:59,SLOW,0.0461,0
2025-03-25 14:43:59,SLOW,0.0461,0
2025-03-25 14:49:00,SLOW,0.1343,0
2025-03-25 14:49:00,SLOW,0.1343,0
2025-03-25 14:54:01,SLOW,0.1418,0
2025-03-25 14:54:01,SLOW,0.1418,0
2025-03-25 14:59:02,SLOW,0.1582,1
2025-03-25 14:59:02,SLOW,0.1582,1
2025-03-25 15:04:03,NORMAL,0.246,1
2025-03-25 15:04:03,NORMAL,0.246,1
2025-03-25 15:14:07,SLOW,0.1993,2
2025-03-25 15:14:07,SLOW,0.1993,2
2025-03-25 15:19:08,NORMAL,0.2399,1
2025-03-25 15:19:08,NORMAL,0.2399,1
2025-03-25 15:34:13,SLOW,0.0573,0
2025-03-25 15:34:13,SLOW,0.0573,0
2025-03-25 15:39:14,SLOW,0.0573,0
2025-03-25 15:39:14,SLOW,0.0573,0
2025-03-25 15:44:15,SLOW,0.1557,1
2025-03-25 15:44:15,SLOW,0.1557,1
2025-03-25 15:49:16,NORMAL,0.2259,1
2025-03-25 15:49:16,NORMAL,0.2259,1
2025-03-25 16:04:21,SLOW,0.035,0
2025-03-25 16:04:21,SLOW,0.035,0
2025-03-25 16:09:22,SLOW,0.0271,0
2025-03-25 16:09:22,SLOW,0.0271,0
2025-03-25 16:14:23,SLOW,0.0444,0
2025-03-25 16:14:23,SLOW,0.0444,0
2025-03-25 18:26:57,SLOW,0.1542,0
2025-03-25 18:26:57,SLOW,0.1542,0
2025-03-25 18:31:58,SLOW,0.1483,0
2025-03-25 18:31:58,SLOW,0.1483,0
2025-03-25 18:36:59,SLOW,0.1064,0
2025-03-25 18:36:59,SLOW,0.1064,0
2025-03-25 18:42:00,SLOW,0.0559,0
2025-03-25 18:42:00,SLOW,0.0559,0
2025-03-25 18:47:02,SLOW,0.0579,0
2025-03-25 18:47:02,SLOW,0.0579,0
2025-03-25 18:52:03,SLOW,0.0534,0
2025-03-25 18:52:03,SLOW,0.0534,0
2025-03-25 18:57:04,SLOW,0.0569,0
2025-03-25 18:57:04,SLOW,0.0569,0
2025-03-25 19:02:05,SLOW,0.0455,0
2025-03-25 19:02:05,SLOW,0.0455,0
2025-03-25 19:07:06,SLOW,0.05,0
2025-03-25 19:07:06,SLOW,0.05,0
2025-03-25 19:12:07,SLOW,0.0792,0
2025-03-25 19:12:07,SLOW,0.0792,0
2025-03-25 19:17:08,SLOW,0.1331,1
2025-03-25 19:17:08,SLOW,0.1331,1
2025-03-25 19:22:09,SLOW,0.1385,1
2025-03-25 19:22:10,SLOW,0.1385,1
2025-03-25 19:27:11,SLOW,0.0973,0
2025-03-25 19:27:11,SLOW,0.0973,0
2025-03-25 19:32:12,SLOW,0.1053,1
2025-03-25 19:32:12,SLOW,0.1053,1
2025-03-25 19:37:13,SLOW,0.1468,1
2025-03-25 19:37:13,SLOW,0.1468,1
2025-03-25 19:42:14,SLOW,0.0415,0
2025-03-25 19:42:14,SLOW,0.0415,0
2025-03-25 19:47:15,SLOW,0.0786,0
2025-03-25 19:47:15,SLOW,0.0786,0
2025-03-25 19:52:16,SLOW,0.0786,0
2025-03-25 19:52:16,SLOW,0.0786,0
2025-03-25 19:57:17,SLOW,0.0302,0
2025-03-25 19:57:17,SLOW,0.0302,0
2025-03-25 20:02:18,SLOW,0.0326,0
2025-03-25 20:02:18,SLOW,0.0326,0
2025-03-25 20:07:20,SLOW,0.0949,0
2025-03-25 20:07:20,SLOW,0.0949,0
2025-03-25 20:12:21,SLOW,0.0944,0
2025-03-25 20:12:21,SLOW,0.0944,0
2025-03-25 20:17:22,SLOW,0.046,0
2025-03-25 20:17:22,SLOW,0.046,0
2025-03-25 20:22:23,SLOW,0.046,0
2025-03-25 20:22:23,SLOW,0.046,0
2025-03-25 20:27:24,SLOW,0.0336,0
2025-03-25 20:27:24,SLOW,0.0336,0
2025-03-25 20:32:25,SLOW,0.0272,0
2025-03-25 20:32:25,SLOW,0.0272,0
2025-03-25 20:37:26,SLOW,0.0336,0
2025-03-25 20:37:26,SLOW,0.0336,0
2025-03-25 20:42:27,SLOW,0.0731,0
2025-03-25 20:42:27,SLOW,0.0731,0
2025-03-25 20:47:28,SLOW,0.0568,0
2025-03-25 20:47:28,SLOW,0.0568,0
2025-03-25 20:52:29,SLOW,0.0972,0
2025-03-25 20:52:29,SLOW,0.0972,0
2025-03-25 20:57:31,SLOW,0.1017,0
2025-03-25 20:57:31,SLOW,0.1017,0
2025-03-25 21:02:32,SLOW,0.0513,0
2025-03-25 21:02:32,SLOW,0.0513,0
2025-03-25 21:07:33,SLOW,0.0868,0
2025-03-25 21:07:33,SLOW,0.0868,0
2025-03-25 21:12:34,SLOW,0.0813,0
2025-03-25 21:12:34,SLOW,0.0813,0
2025-03-25 21:17:35,SLOW,0.0241,0
2025-03-25 21:17:35,SLOW,0.0241,0
2025-03-25 21:22:36,SLOW,0.0222,0
2025-03-25 21:22:36,SLOW,0.0222,0
2025-03-25 21:27:37,SLOW,0.0305,0
2025-03-25 21:27:37,SLOW,0.0305,0
2025-03-25 21:32:38,SLOW,0.0335,0
2025-03-25 21:32:38,SLOW,0.0335,0
2025-03-25 21:37:39,SLOW,0.0384,0
2025-03-25 21:37:39,SLOW,0.0384,0
2025-03-25 21:42:40,SLOW,0.0404,0
2025-03-25 21:42:40,SLOW,0.0404,0
2025-03-25 21:47:42,SLOW,0.0271,0
2025-03-25 21:47:42,SLOW,0.0271,0
2025-03-25 21:52:41,SLOW,0.0251,0
2025-03-25 21:52:41,SLOW,0.0251,0
2025-03-25 21:57:42,SLOW,0.0162,0
2025-03-25 21:57:42,SLOW,0.0162,0
2025-03-25 22:02:44,SLOW,0.0177,0
2025-03-25 22:02:44,SLOW,0.0177,0
2025-03-25 22:07:45,SLOW,0.0094,0
2025-03-25 22:07:45,SLOW,0.0094,0
2025-03-25 22:12:46,SLOW,0.0094,0
2025-03-25 22:12:46,SLOW,0.0094,0
2025-03-25 22:17:47,SLOW,0.0,0
2025-03-25 22:17:47,SLOW,0.0,0
2025-03-25 22:22:48,SLOW,0.0,0
2025-03-25 22:22:48,SLOW,0.0,0
2025-03-25 22:27:49,SLOW,0.0,0
2025-03-25 22:27:49,SLOW,0.0,0
2025-03-25 22:32:50,SLOW,0.0,0
2025-03-25 22:32:50,SLOW,0.0,0
2025-03-25 22:37:51,SLOW,0.0,0
2025-03-25 22:37:51,SLOW,0.0,0
2025-03-25 22:42:52,SLOW,0.0,0
2025-03-25 22:42:52,SLOW,0.0,0
2025-03-25 22:47:53,SLOW,0.0,0
2025-03-25 22:47:53,SLOW,0.0,0
2025-03-26 01:34:31,SLOW,0.0034,0
2025-03-26 01:34:31,SLOW,0.0034,0
2025-03-26 01:39:32,SLOW,0.0453,0
2025-03-26 01:39:32,SLOW,0.0453,0
2025-03-26 01:44:34,SLOW,0.0477,0
2025-03-26 01:44:34,SLOW,0.0477,0
2025-03-26 01:49:35,SLOW,0.0093,0
2025-03-26 01:49:35,SLOW,0.0093,0
2025-03-26 01:54:36,SLOW,0.0197,0
2025-03-26 01:54:36,SLOW,0.0197,0
2025-03-26 01:59:37,SLOW,0.0197,0
2025-03-26 01:59:37,SLOW,0.0197,0
2025-03-26 02:04:38,SLOW,0.0108,0
2025-03-26 02:04:38,SLOW,0.0108,0
2025-03-26 02:09:39,SLOW,0.0413,0
2025-03-26 02:09:39,SLOW,0.0413,0
2025-03-26 02:14:40,SLOW,0.0477,0
2025-03-26 02:14:40,SLOW,0.0477,0
2025-03-26 02:19:41,SLOW,0.0172,0
2025-03-26 02:19:41,SLOW,0.0172,0
2025-03-26 02:24:43,SLOW,0.0084,0
2025-03-26 02:24:43,SLOW,0.0084,0
2025-03-26 02:29:44,SLOW,0.0148,0
2025-03-26 02:29:44,SLOW,0.0148,0
