Timestamp,Open,Close,High,Low,ATR,MACD,Signal Line,B/S
3254,17287.8,17283.1,17294.8,17276.0,15887.57142857143,31.72,67.75,1,11.86,1
3272,17251.1,17257.3,17261.1,17245.4,16007.0,-11.24,10.46,1,16.65,1
3278,17307.0,17286.6,17313.4,17279.8,16052.742857142857,-3.02,10.75,1,12.12,1
3287,17325.1,17336.7,17340.6,17325.1,16210.792857142855,7.52,9.59,1,6.57,1
3333,17524.2,17521.3,17524.3,17517.8,17211.42142857143,17.64,23.48,1,1.95,1
3334,17520.9,17524.4,17525.2,17519.4,17212.0,14.95,25.04,1,1.86,1
3381,17560.7,17551.7,17573.4,17548.4,15806.100000000002,-79.96,-6.05,1,13.15,1
3469,17621.9,17623.3,17625.5,17617.5,17277.792857142857,14.12,4.92,0,3.97,0
3683,17504.7,17497.7,17510.0,17497.0,16139.050000000001,33.3,13.66,0,9.76,0
3684,17498.3,17495.9,17508.2,17483.7,16133.064285714285,30.74,15.5,0,10.01,0
3685,17496.2,17500.2,17505.3,17490.9,16141.992857142857,27.6,14.04,0,9.75,0
3706,17536.4,17529.3,17537.0,17528.3,16421.457142857143,22.98,17.56,0,5.96,0
3756,17577.3,17579.5,17579.6,17573.1,17280.364285714288,8.16,18.74,1,2.64,1
4057,17846.6,17843.9,17847.7,17841.0,17558.957142857143,-5.2,8.9,1,2.43,1
4302,17895.2,17893.9,17898.9,17889.8,16760.335714285717,31.14,12.95,0,5.7,0
4303,17893.7,17887.3,17898.2,17886.5,16787.207142857143,33.76,16.92,0,5.57,0
4304,17888.2,17890.8,17892.3,17883.3,16797.928571428572,34.6,19.86,0,3.83,0
4312,17846.7,17840.3,17847.5,17834.0,17058.3,46.31,25.42,0,5.3,0
4416,17604.0,17603.7,17609.7,17595.6,16455.057142857146,37.31,7.76,0,10.89,0
4474,17713.0,17715.1,17717.1,17712.1,17395.135714285712,13.28,21.68,1,1.86,1
4560,17702.8,17711.4,17717.3,17692.5,16556.55,30.17,12.01,0,7.77,0
4561,17711.6,17691.8,17713.4,17691.6,16570.35,24.23,12.27,0,8.02,0
4579,17708.2,17714.9,17723.1,17703.2,16592.60714285714,-6.01,15.99,1,7.04,1
4592,17776.9,17783.1,17786.2,17774.5,16677.464285714286,-5.22,11.78,1,4.96,1
4602,17802.0,17801.2,17805.1,17799.2,16955.85714285714,-11.39,-1.04,1,4.66,1
4706,17816.0,17821.9,17831.8,17812.5,16711.442857142858,13.87,0.35,0,7.93,0
4766,17954.5,17957.9,17960.2,17954.0,17709.042857142857,-15.28,-0.66,1,1.75,1
4834,17790.7,17804.7,17807.6,17782.6,16460.12857142857,23.31,-1.11,0,6.12,0
4835,17805.0,17815.6,17830.5,17801.5,16485.364285714288,18.39,-2.35,0,6.13,0
4836,17815.5,17823.5,17825.2,17809.8,16513.65,13.4,-2.85,0,5.13,0
4895,17658.2,17657.0,17660.1,17656.6,17162.5,100.01,20.86,0,3.57,0
4906,17577.0,17567.6,17578.9,17566.6,17171.964285714286,66.99,32.64,0,4.16,0
4977,17488.9,17484.9,17496.1,17484.1,16117.514285714287,49.21,41.68,0,11.92,0
5122,17433.2,17448.3,17450.4,17433.2,16220.42857142857,48.08,19.58,0,7.17,0
5139,17412.0,17417.8,17427.5,17411.8,16172.721428571429,9.9,31.12,1,6.87,1
5191,17831.9,17832.1,17833.8,17823.9,17102.07857142857,-61.37,-0.35,1,5.94,1
5192,17832.3,17839.6,17840.9,17831.6,17197.585714285717,-51.34,-11.4,1,5.9,1
5278,17940.9,17957.4,17958.6,17940.9,16845.992857142857,15.09,6.62,0,4.74,0
5284,17965.3,17961.4,17969.4,17959.4,16943.942857142858,6.57,13.13,1,5.15,1
5475,17938.0,17940.5,17942.0,17937.0,17685.714285714286,105.12,32.55,0,2.55,0
5697,17931.4,17939.3,17941.9,17928.4,16700.907142857144,34.61,25.17,0,4.81,0
5972,17996.6,17970.5,17998.4,17965.1,16511.614285714288,-73.31,-8.0,1,16.94,1
5973,17969.6,17994.6,18000.4,17959.3,16529.87142857143,-60.12,-14.95,1,16.12,1
5991,17955.8,17957.6,17961.9,17949.0,16623.27857142857,24.94,-16.54,0,10.25,0
6007,18000.5,17999.0,18007.5,17994.5,16971.37857142857,15.12,-12.36,0,5.01,0
6008,17999.1,17990.5,18000.0,17984.9,16991.321428571428,13.32,-10.97,0,3.22,0
6011,17999.8,17999.8,18004.6,17998.5,17042.207142857143,1.92,7.63,1,3.67,1
6076,18047.1,18037.6,18051.1,18035.9,17648.507142857143,19.46,14.61,0,3.15,0
6135,18213.6,18216.3,18219.5,18210.0,17095.09285714286,7.63,14.23,1,6.76,1
6343,18098.7,18104.9,18105.1,18098.7,17854.885714285712,108.93,29.57,0,4.03,0
6346,18104.1,18102.7,18106.9,18099.7,17786.27857142857,76.93,35.68,0,3.74,0
6490,18029.7,18032.3,18037.3,18029.7,17662.457142857143,1.11,30.52,1,3.26,1
6504,18013.5,18010.2,18019.5,18006.1,17649.678571428572,-1.47,30.16,1,2.9,1
6505,18010.5,18037.2,18038.3,18008.3,17632.67142857143,1.14,30.5,1,7.62,1
6575,18094.8,18104.4,18106.8,18089.1,16931.485714285714,-10.06,9.68,1,5.62,1
6649,18091.5,18086.4,18096.0,18086.4,17705.0,-7.75,17.07,1,2.42,1
6769,18316.9,18309.8,18316.9,18299.7,17607.178571428572,74.6,18.75,0,10.13,0
6792,18273.4,18268.5,18273.4,18261.5,17856.378571428573,-1.2,9.54,1,4.45,1
6836,18363.6,18372.0,18380.6,18342.6,16665.264285714286,-66.95,-9.33,1,8.86,1
6860,18158.0,18149.5,18166.9,18138.6,16350.042857142855,56.63,1.24,0,15.01,0
6866,18073.8,18052.3,18080.9,18049.4,16365.314285714285,55.42,13.71,0,16.25,0
6869,18039.5,18039.5,18058.6,18035.1,16436.7,59.02,41.16,0,14.85,0
6870,18039.3,18015.4,18052.6,18015.4,16442.14285714286,60.81,45.68,0,14.35,0
6901,18054.8,18046.8,18056.1,18045.5,16623.014285714286,-8.99,37.1,1,15.02,1
6902,18046.9,18043.3,18053.0,18037.0,16675.07857142857,4.01,30.79,1,15.8,1
6911,18038.8,18035.2,18040.0,18034.8,17522.12857142857,114.03,33.8,0,1.25,0
6915,18006.1,18005.2,18008.8,18001.2,17770.05,145.16,53.46,0,3.01,0
6991,17971.0,17954.2,17978.2,17949.5,16721.95,40.96,62.83,1,10.87,1
7006,17934.0,17941.1,17946.4,17931.1,16797.092857142856,4.94,27.57,1,6.55,1
7069,18032.4,18031.4,18035.4,18028.5,17689.67142857143,-5.8,20.13,1,2.5,1
7070,18031.1,18028.3,18031.5,18026.4,17678.214285714286,-3.0,16.38,1,2.37,1
7101,18139.2,18148.6,18156.1,18136.7,16345.228571428572,-31.27,-5.57,1,20.26,1
7111,18194.0,18187.5,18195.7,18173.2,16793.52857142857,-23.25,-15.59,1,7.89,1
7113,18174.6,18146.5,18175.8,18140.5,16826.685714285715,-14.35,-20.15,0,8.44,0
7114,18146.1,18153.2,18157.8,18127.2,16830.942857142858,-18.46,-21.55,0,8.48,0
7138,18142.7,18141.2,18149.3,18133.7,16946.285714285714,16.39,-0.27,0,8.44,0
7142,18154.5,18158.2,18166.0,18151.9,17045.35714285714,9.57,2.74,0,6.1,0
7157,18184.6,18201.1,18206.3,18183.4,17245.592857142856,-13.16,2.87,1,11.04,1
7158,18201.4,18206.1,18209.8,18195.9,17247.64285714286,-13.28,3.45,1,11.14,1
7174,18211.1,18212.5,18213.8,18208.5,17672.47142857143,30.52,8.32,0,1.78,0
7248,18047.8,18066.9,18066.9,18045.9,16810.164285714283,35.75,21.22,0,5.96,0
7261,18094.3,18094.6,18100.9,18089.5,17083.47857142857,31.23,22.87,0,4.42,0
7316,18160.1,18160.6,18162.9,18158.5,17891.414285714283,73.75,30.0,0,1.78,0
7386,17999.3,17998.5,18009.9,17992.0,16603.678571428572,24.57,27.13,1,9.86,1
7392,18022.9,18014.7,18033.2,18007.3,16703.60714285714,35.06,20.0,0,12.43,0
7400,17990.2,17983.3,17999.1,17982.6,16795.82857142857,33.81,24.67,0,8.53,0
7443,18001.5,18002.1,18004.3,18000.7,17505.12857142857,57.52,30.88,0,3.03,0
7445,18049.9,18052.0,18057.4,18047.6,17641.035714285714,81.12,37.33,0,3.43,0
7446,18052.1,18055.1,18058.2,18050.4,17692.52142857143,85.09,44.56,0,3.24,0
7454,18070.0,18069.6,18071.1,18065.6,17711.821428571428,33.12,48.2,1,3.16,1
7455,18069.5,18059.7,18070.9,18058.9,17700.85714285714,21.73,46.25,1,3.55,1
7456,18059.6,18057.4,18059.6,18053.0,17694.07857142857,5.87,43.0,1,3.61,1
7469,18026.1,18022.0,18030.1,18016.2,17641.257142857143,-2.82,36.64,1,3.19,1
7510,17853.8,17833.5,17861.3,17832.9,16365.028571428571,36.46,28.75,0,9.29,0
7513,17825.4,17808.7,17831.5,17807.6,16436.842857142856,37.29,22.25,0,6.55,0
7517,17815.5,17806.9,17819.6,17805.4,16502.14285714286,47.89,23.89,0,6.76,0
7528,17765.0,17766.1,17781.9,17764.7,16605.385714285712,44.32,26.4,0,6.95,0
7564,17810.9,17822.9,17830.8,17810.0,16628.45,-15.67,24.0,1,5.02,1
7648,18043.6,18031.9,18043.6,18017.3,16756.15,29.6,11.8,0,6.69,0
7777,17907.1,17905.1,17913.4,17900.0,16589.192857142858,31.82,28.92,0,7.52,0
7789,17976.3,18004.4,18005.8,17972.9,16820.10714285714,4.07,26.84,1,11.27,1
7790,18003.6,18001.8,18009.2,17994.8,16818.485714285714,1.64,23.74,1,11.41,1
7800,18014.9,18022.6,18025.2,18007.1,16822.05,-42.8,15.65,1,6.32,1
7810,18017.1,18022.0,18025.0,18012.6,16994.25,6.58,16.41,1,4.77,1
7910,18028.9,18026.6,18035.4,18025.1,17023.264285714286,45.62,14.61,0,4.52,0
7911,18026.3,18019.3,18026.8,18012.3,17047.32857142857,42.76,13.36,0,4.38,0
7986,18360.6,18365.0,18366.5,18359.1,18032.12142857143,11.4,63.29,1,2.02,1
7987,18365.1,18371.1,18373.6,18364.7,18019.428571428572,-0.3,56.9,1,2.21,1
7988,18371.2,18377.6,18377.7,18368.2,18005.9,-13.44,47.88,1,2.38,1
8045,18441.1,18445.4,18459.2,18439.7,17104.814285714285,25.26,19.83,0,6.98,0
8094,18333.0,18315.7,18333.0,18312.5,17231.414285714283,15.03,11.95,0,5.42,0
8103,18334.8,18335.2,18337.0,18334.3,17682.05,45.4,8.02,0,5.22,0
8309,18304.9,18316.8,18320.8,18303.6,17173.635714285716,18.8,5.57,0,4.2,0
8397,18383.3,18381.5,18386.1,18377.1,18040.942857142858,-7.66,13.63,1,2.2,1
8398,18380.8,18372.8,18381.2,18371.3,18036.935714285715,-5.94,15.9,1,2.36,1
8451,18331.6,18324.2,18332.3,18322.9,17295.27857142857,26.75,16.07,0,6.26,0
8574,18190.6,18200.6,18205.0,18185.9,16886.464285714286,59.28,18.53,0,4.88,0
8578,18173.8,18190.0,18195.4,18169.5,16952.964285714286,44.48,27.66,0,4.84,0
8579,18189.8,18190.5,18198.6,18185.1,16970.785714285714,40.85,32.86,0,4.9,0
8844,18236.6,18252.4,18258.4,18234.9,17043.985714285714,59.42,42.51,0,10.93,0
8869,18249.3,18240.1,18250.2,18236.4,17431.87857142857,21.33,39.51,1,6.82,1
8972,18060.3,18050.3,18062.0,18049.3,16827.907142857144,45.85,28.43,0,7.95,0
8979,18032.9,18030.6,18039.9,18027.5,17001.77142857143,29.92,26.46,0,5.57,0
8991,18074.2,18069.7,18082.3,18069.3,17178.764285714286,18.24,23.57,1,5.34,1
9229,18290.5,18296.7,18300.8,18288.5,17070.22142857143,-24.22,26.87,1,5.39,1
9292,17894.4,17894.7,17903.2,17890.2,16260.314285714287,93.41,35.18,0,17.37,0
9293,17894.3,17872.8,17895.8,17863.4,16344.607142857143,104.18,43.19,0,14.62,0
9294,17872.9,17870.2,17883.3,17868.9,16429.600000000002,113.06,52.38,0,15.18,0
9297,17870.5,17879.3,17880.9,17869.5,16716.0,134.58,68.39,0,13.86,0
9302,17914.8,17911.8,17921.3,17906.7,17227.47857142857,154.95,128.76,0,6.01,0
9303,17950.2,17944.1,17952.5,17941.0,17330.27142857143,162.25,136.41,0,2.62,0
9306,17941.1,17944.7,17945.5,17940.2,17506.564285714285,153.46,147.7,0,2.81,0
9327,17957.0,17969.9,17970.0,17957.0,17565.72857142857,-14.07,68.57,1,4.66,1
9373,18130.4,18148.7,18150.4,18129.2,16586.514285714286,-12.03,-1.77,1,8.43,1
9374,18148.6,18159.2,18168.7,18147.6,16608.37857142857,-15.51,-12.88,1,8.34,1
9411,18080.8,18087.5,18088.1,18071.3,16643.05,-7.42,-3.96,1,7.84,1
9414,18098.1,18095.7,18100.6,18080.6,16730.9,2.07,-1.76,0,8.05,0
9423,18094.2,18087.2,18094.4,18084.5,16925.10714285714,33.36,3.67,0,11.63,0
9424,18087.5,18089.3,18093.7,18086.2,16970.035714285714,36.19,9.68,0,11.7,0
9433,18104.4,18106.2,18108.8,18102.3,17592.4,71.85,24.49,0,1.77,0
9505,18108.8,18106.9,18115.3,18099.8,16917.97142857143,27.91,39.45,1,5.29,1
