Open,Close,High,Low,ATR,MACD,Signal Line,Trade
15743.5,15738.0,15749.7,15736.9,18.600000000000495,-10.56,-13.19,BUY
15593.0,15597.3,15599.4,15590.1,15.414285714285663,-14.11,9.36,SELL
15596.9,15598.0,15602.3,15596.9,14.771428571428519,-17.79,3.59,SELL
15597.9,15596.4,15602.3,15593.0,17.435714285714443,-48.13,-15.66,SELL
15732.6,15751.6,15757.7,15725.8,19.52857142857179,-15.03,-17.78,BUY
15376.4,15376.7,15385.2,15371.2,23.535714285714285,-12.33,-0.41,SELL
15371.9,15377.9,15383.1,15369.4,10.535714285714025,-4.88,-9.5,BUY
15369.5,15367.2,15372.6,15364.1,11.149999999999896,-0.02,-7.51,BUY
15414.6,15418.5,15425.3,15402.8,42.22857142857122,6.04,2.25,BUY
15445.6,15473.8,15479.2,15442.6,21.871428571428492,-22.48,2.74,SELL
15484.2,15489.3,15489.7,15470.7,18.542857142857038,-32.42,-28.57,SELL
15275.8,15277.5,15285.2,15275.8,22.671428571428287,44.45,-12.14,BUY
15277.3,15294.2,15294.5,15276.3,22.04999999999979,38.13,-3.9,BUY
15299.7,15311.9,15311.9,15294.4,23.892857142857274,18.66,6.4,BUY
15352.2,15363.4,15364.0,15350.8,15.72857142857122,-10.18,7.66,SELL
15147.8,15158.4,15166.8,15147.8,22.807142857143067,18.32,7.92,BUY
15320.2,15311.6,15320.9,15310.8,9.65714285714304,-16.41,2.64,SELL
15112.8,15109.7,15113.6,15103.9,24.064285714285948,42.63,1.42,BUY
15109.8,15098.8,15118.3,15097.9,23.964285714285975,42.0,4.42,BUY
15170.6,15170.3,15172.8,15157.5,16.32142857142844,-20.01,8.92,SELL
15191.9,15201.1,15209.2,15188.6,28.878571428571245,37.63,33.55,BUY
15122.8,15099.2,15124.9,15085.8,26.199999999999818,13.45,36.32,SELL
15132.9,15137.6,15137.9,15130.4,19.764285714286025,-1.59,1.13,SELL
15100.8,15098.9,15103.7,15096.8,11.128571428571506,1.95,-2.08,BUY
15104.9,15111.1,15114.6,15104.7,11.528571428571402,5.23,-6.1,BUY
14919.9,14912.9,14921.6,14910.5,8.064285714285948,-1.5,20.88,SELL
14770.5,14772.7,14774.2,14768.6,14.457142857142701,-28.97,-14.16,SELL
14796.9,14816.5,14821.0,14795.1,20.72142857142847,21.1,16.23,BUY
14908.4,14906.5,14919.9,14905.8,14.942857142857195,-34.84,4.34,SELL
14952.9,14947.2,14962.5,14945.8,23.628571428571377,8.27,-12.52,BUY
14925.5,14932.2,14935.8,14920.3,23.357142857142858,-1.97,-14.46,BUY
14910.7,14901.8,14919.5,14899.2,20.83571428571434,15.8,3.69,BUY
14901.7,14929.8,14930.1,14899.3,21.63571428571439,18.27,7.26,BUY
15123.9,15138.3,15141.8,15123.9,15.63571428571387,-43.89,-9.52,SELL
14928.0,14930.0,14939.2,14920.8,28.314285714285557,85.25,13.1,BUY
14929.7,14930.1,14942.1,14916.3,28.44999999999995,78.56,28.91,BUY
14945.8,14961.0,14963.9,14944.4,18.064285714285557,8.46,33.27,SELL
14834.1,14838.0,14841.5,14830.3,9.742857142857247,-0.81,15.2,SELL
14834.4,14852.0,14852.7,14820.9,28.821428571428573,-18.47,-8.92,SELL
14819.0,14841.0,14841.5,14816.0,27.714285714285975,-9.41,-17.58,BUY
14840.8,14840.7,14843.7,14828.7,26.84285714285735,-8.62,-15.91,BUY
14840.9,14841.8,14848.9,14834.9,25.13571428571452,-8.07,-14.14,BUY
15332.6,15337.7,15344.1,15329.1,18.621428571428755,-59.71,-41.62,SELL
15458.5,15472.3,15477.8,15455.5,16.5,-15.07,-9.92,SELL
15526.2,15523.9,15527.3,15522.6,8.34285714285709,-2.97,-11.84,BUY
15476.0,15471.7,15485.1,15467.6,25.72857142857161,24.69,4.08,BUY
15470.0,15464.5,15473.9,15461.0,22.77857142857153,24.83,6.91,BUY
15356.3,15340.2,15363.9,15337.4,17.400000000000027,20.03,-1.31,BUY
15253.5,15243.7,15254.7,15240.6,19.214285714285975,1.59,0.11,BUY
15301.7,15303.2,15304.1,15301.3,13.314285714285688,5.69,2.34,BUY
15356.7,15344.3,15357.1,15342.6,13.142857142857013,3.33,1.45,BUY
15293.9,15290.5,15300.6,15284.1,13.078571428571584,23.5,14.67,BUY
15379.5,15376.8,15384.5,15366.7,18.67857142857156,-30.27,-4.3,SELL
15372.8,15379.8,15386.7,15372.5,20.035714285714157,-24.0,-26.99,BUY
15367.6,15365.1,15368.3,15364.9,7.63571428571413,-9.84,-22.76,BUY
15469.2,15469.5,15482.7,15466.2,17.36428571428561,-15.31,-9.43,SELL
15229.0,15232.0,15241.4,15224.1,20.985714285714234,39.39,0.78,BUY
15232.8,15252.2,15258.3,15231.3,21.049999999999923,36.59,7.26,BUY
15251.8,15254.7,15258.3,15240.2,21.264285714285506,33.79,12.71,BUY
15090.8,15107.3,15109.8,15087.8,15.100000000000234,14.17,6.25,BUY
15107.5,15087.3,15108.1,15086.6,15.464285714285975,10.0,5.55,BUY
15165.3,15185.4,15186.8,15162.8,12.921428571428416,-2.73,1.53,SELL
14955.5,14955.5,14956.3,14951.8,11.6785714285713,66.41,44.29,BUY
14754.3,14772.8,14774.0,14754.2,8.371428571428623,-4.69,2.38,SELL
14828.9,14818.8,14837.5,14815.9,19.200000000000077,-31.9,-20.03,SELL
14789.7,14794.5,14807.2,14777.6,22.52857142857153,19.09,-14.83,BUY
14741.3,14749.6,14754.2,14737.9,16.921428571428415,-4.71,-0.56,SELL
14684.7,14694.5,14694.9,14684.2,12.621428571428753,-15.88,-11.3,SELL
14706.2,14719.9,14719.9,14704.7,11.057142857142935,2.89,-3.74,BUY
14588.4,14573.4,14589.9,14572.7,18.8928571428574,6.98,0.77,BUY
14496.1,14492.4,14505.1,14488.2,21.942857142857065,19.36,8.87,BUY
14492.5,14494.6,14503.4,14488.4,21.378571428571377,17.21,10.01,BUY
14601.1,14606.7,14607.4,14600.9,19.88571428571452,-19.78,3.64,SELL
14606.9,14604.4,14610.1,14603.7,19.328571428571585,-11.9,-0.86,SELL
14575.6,14575.3,14579.7,14572.6,10.192857142857065,2.05,-8.09,BUY
14542.1,14566.3,14566.5,14539.5,14.3214285714287,14.73,-2.28,BUY
14749.0,14751.0,14753.2,14737.5,23.150000000000286,-43.42,-12.67,SELL
14751.4,14748.2,14756.9,14741.0,22.97857142857161,-44.59,-19.26,SELL
14773.2,14745.4,14775.4,14745.2,18.899999999999896,-67.16,-49.44,SELL
14800.0,14795.6,14809.0,14790.4,27.492857142856987,26.93,0.79,BUY
14750.4,14748.6,14754.0,14746.5,11.799999999999793,-7.9,8.64,SELL
14889.2,14868.3,14895.2,14867.8,33.428571428571686,-20.37,-4.75,SELL
14868.4,14844.4,14871.9,14835.4,32.50000000000026,-19.64,-8.92,SELL
14843.4,14811.4,14848.0,14811.4,31.871428571428883,-18.39,-11.71,SELL
14766.5,14757.9,14782.1,14756.5,28.91428571428592,-11.25,-15.76,BUY
14820.8,14831.8,14833.6,14819.8,6.592857142856961,-23.41,-13.55,SELL
14604.1,14596.1,14611.0,14593.0,21.57142857142844,41.21,29.87,BUY
14538.4,14549.4,14551.3,14536.3,10.50000000000013,9.73,11.73,SELL
14626.7,14625.0,14632.9,14619.2,17.928571428571427,-22.41,4.66,SELL
14624.9,14617.3,14626.3,14612.7,18.014285714285506,-21.29,-1.31,SELL
14706.7,14695.2,14710.2,14680.0,29.68571428571431,-10.74,-8.69,SELL
14716.7,14739.2,14740.4,14716.4,25.578571428571713,-32.35,-30.1,SELL
14761.6,14759.3,14762.4,14759.1,17.264285714285897,-38.53,-28.79,SELL
14628.0,14656.1,14656.6,14620.5,24.078571428571326,33.15,14.99,BUY
14780.0,14768.1,14792.5,14767.4,35.71428571428559,-58.82,-23.79,SELL
14768.7,14781.4,14781.6,14763.6,32.47142857142834,-64.61,-32.09,SELL
14895.5,14900.2,14905.7,14893.4,23.078571428571585,9.2,-8.81,BUY
15231.3,15224.2,15233.3,15222.7,16.278571428571404,-40.21,-14.93,SELL
15151.0,15152.6,15155.0,15141.6,20.44999999999995,4.98,-8.58,BUY
15152.4,15141.1,15152.9,15139.9,20.214285714285584,1.95,-7.48,BUY
15157.4,15146.9,15161.7,15139.2,15.42857142857117,20.28,-1.09,BUY
15169.5,15168.4,15171.6,15154.9,23.128571428571636,36.54,6.4,BUY
15167.9,15170.6,15175.3,15150.3,23.18571428571457,29.24,9.92,BUY
15168.6,15183.8,15190.3,15160.6,22.892857142857274,22.29,13.12,BUY
15039.3,15039.3,15043.5,15031.5,22.321428571428573,17.87,9.05,BUY
15196.2,15206.3,15207.5,15194.8,16.121428571428233,-10.43,-12.59,BUY
15119.7,15103.6,15122.5,15101.0,11.414285714285793,9.28,-1.69,BUY
15152.9,15162.9,15164.1,15147.4,24.392857142857142,-39.43,-13.06,SELL
15163.4,15170.5,15174.1,15154.6,24.178571428571427,-36.42,-15.95,SELL
15171.0,15165.6,15175.4,15159.8,23.36428571428574,-34.6,-18.62,SELL
15033.9,15027.1,15036.5,15025.0,9.95714285714283,8.34,-5.09,BUY
15011.0,15013.4,15025.1,15004.5,28.31428571428582,11.89,2.98,BUY
14997.7,14995.1,15008.6,14989.7,27.457142857142962,-1.17,10.76,SELL
14911.5,14897.1,14914.8,14896.6,19.29999999999979,23.64,12.56,BUY
14950.8,14939.7,14954.3,14936.3,10.892857142857272,0.81,10.8,SELL
14913.9,14933.7,14934.6,14912.9,26.900000000000027,22.77,10.52,BUY
14822.3,14814.1,14822.8,14799.8,33.642857142857146,22.5,7.18,BUY
14788.1,14750.8,14789.1,14747.7,25.77142857142865,48.46,44.1,BUY
14638.4,14657.0,14658.5,14634.4,21.464285714285715,-41.59,-23.88,SELL
14692.5,14702.5,14703.0,14691.5,13.0,-26.25,-8.8,SELL
14703.8,14714.4,14715.5,14693.7,24.892857142857142,-7.05,-17.75,BUY
14676.3,14657.5,14679.0,14656.5,21.99999999999987,17.35,0.78,BUY
14435.1,14411.5,14436.1,14402.0,21.757142857142885,29.35,24.24,BUY
14231.2,14234.8,14237.3,14225.2,11.621428571428623,51.64,21.41,BUY
14234.7,14220.4,14235.4,14218.8,12.228571428571481,45.95,23.01,BUY
14243.8,14245.1,14250.3,14242.1,12.52142857142826,24.28,22.44,BUY
14088.6,14105.6,14106.4,14087.5,27.064285714285557,37.07,21.01,BUY
14074.7,14087.2,14093.5,14066.1,26.9285714285713,44.65,27.95,BUY
14105.2,14110.0,14120.2,14100.9,27.057142857142676,49.16,43.63,BUY
14110.1,14107.7,14111.9,14099.0,25.949999999999818,47.91,45.35,BUY
14253.1,14251.0,14253.2,14248.4,22.27142857142878,-1.53,-6.72,BUY
14281.5,14293.0,14300.8,14278.3,25.61428571428613,-23.16,-13.05,SELL
14178.3,14166.9,14187.8,14159.8,24.514285714286025,36.37,0.76,BUY
14289.8,14284.1,14292.8,14282.6,15.6785714285713,-47.19,-1.31,SELL
14339.8,14344.1,14356.6,14329.2,26.007142857142494,5.36,-6.16,BUY
14527.8,14517.0,14530.3,14514.6,24.057142857142935,-39.9,-23.56,SELL
14656.9,14662.9,14664.3,14655.8,16.535714285714157,-53.29,-9.79,SELL
14662.8,14665.0,14665.5,14662.0,14.507142857142753,-48.59,-10.76,SELL
14670.8,14673.6,14676.4,14669.1,10.028571428571272,-28.58,-22.22,SELL
14990.9,15012.5,15023.6,14987.4,34.614285714286,-29.94,-13.54,SELL
15249.7,15226.0,15253.7,15215.0,20.050000000000313,6.76,-15.12,BUY
15192.0,15196.7,15202.9,15187.0,26.06428571428582,38.88,14.65,BUY
15372.4,15363.9,15374.3,15363.5,18.692857142857456,-24.09,14.97,SELL
15452.2,15458.0,15458.4,15447.2,16.128571428571117,-38.07,-10.04,SELL
15458.1,15443.2,15458.1,15441.6,16.571428571428182,-37.45,-16.97,SELL
15443.4,15441.4,15447.1,15432.4,16.078571428571195,-36.55,-23.1,SELL
15826.7,15831.0,15835.0,15826.1,18.15714285714252,13.86,-5.86,BUY
15810.7,15822.5,15823.9,15805.7,15.949999999999818,0.06,-1.3,BUY
15984.5,15986.1,15989.7,15979.9,7.1357142857142595,-15.52,-10.89,SELL
16027.6,16020.5,16031.0,16019.3,18.685714285714052,2.07,-4.9,BUY
16020.9,16034.9,16036.8,16017.8,18.72857142857122,-0.42,-3.68,BUY
15997.8,15996.3,15997.9,15994.9,6.442857142857065,0.98,-3.43,BUY
15983.2,15978.0,15986.7,15976.7,11.464285714285714,-14.17,-7.59,SELL
16019.0,16030.4,16030.9,16014.5,16.028571428571404,27.45,9.02,BUY
16030.0,16034.8,16037.3,16025.8,16.128571428571377,26.52,12.97,BUY
15861.7,15852.9,15863.4,15844.8,16.92857142857169,22.24,24.06,SELL
15940.8,15936.0,15941.5,15935.2,6.699999999999948,-8.34,12.76,SELL
15935.8,15934.5,15935.8,15933.7,6.4785714285713505,-6.4,8.88,SELL
16000.7,15988.4,16002.0,15979.6,17.68571428571418,-29.02,-9.13,SELL
15988.2,15989.5,15993.2,15979.2,17.192857142857065,-26.91,-11.2,SELL
15798.0,15791.2,15799.6,15790.6,11.392857142857272,-6.38,0.35,SELL
15858.6,15868.1,15874.8,15853.8,22.064285714285557,-23.14,-4.2,SELL
15842.4,15849.2,15851.4,15837.4,20.671428571428546,10.64,-1.08,BUY
15849.5,15859.2,15863.3,15847.5,21.057142857142676,8.11,0.53,BUY
15850.8,15859.2,15863.2,15848.0,16.38571428571426,14.58,15.66,SELL
16004.2,16003.8,16011.2,15999.2,13.421428571428285,-18.5,-15.46,SELL
16035.5,16039.1,16040.9,16027.3,21.38571428571426,18.3,-0.6,BUY
16116.9,16133.8,16138.0,16108.0,23.6071428571426,-10.63,-3.76,SELL
16252.2,16255.2,16259.5,16245.4,21.964285714285975,-5.32,-7.89,BUY
16627.8,16633.1,16634.1,16626.2,11.057142857143324,-27.02,-18.09,SELL
16577.2,16569.7,16578.0,16569.7,19.285714285714285,58.09,4.99,BUY
16569.6,16575.1,16575.3,16569.1,17.400000000000155,49.8,11.18,BUY
16575.3,16576.7,16577.6,16574.5,16.171428571428674,41.42,16.61,BUY
16577.0,16581.3,16581.8,16575.6,14.085714285714337,33.12,21.3,BUY
16581.5,16582.4,16586.5,16577.8,13.371428571428623,26.4,23.73,BUY
16645.3,16632.3,16662.0,16632.0,22.949999999999687,2.27,-12.65,BUY
16632.5,16637.3,16650.5,16631.5,22.064285714285298,1.77,-11.35,BUY
16960.1,16962.7,16963.0,16958.9,5.72857142857148,-20.34,-3.38,SELL
16783.7,16789.6,16792.1,16780.9,15.692857142856676,25.75,-0.23,BUY
16789.4,16787.1,16798.0,16787.0,15.449999999999429,18.64,1.98,BUY
16634.1,16636.1,16639.8,16632.4,11.814285714286077,22.22,7.41,BUY
16592.4,16588.0,16596.4,16583.9,18.242857142857506,24.07,17.92,BUY
16427.3,16430.4,16445.8,16424.0,14.47857142857122,9.01,11.32,SELL
16221.0,16223.6,16225.0,16214.0,10.335714285714078,24.23,-1.22,BUY
16230.6,16229.7,16235.3,16228.8,8.128571428571247,9.31,-2.73,BUY
16369.5,16366.0,16371.5,16360.8,19.892857142857014,-29.31,-19.87,SELL
16345.1,16340.9,16351.8,16334.0,16.8214285714287,-1.08,-15.28,BUY
16503.0,16505.1,16512.2,16498.6,14.52142857142904,-32.43,-5.69,SELL
16520.2,16527.8,16533.6,16518.8,14.571428571429092,-12.22,-8.86,SELL
16538.5,16546.7,16547.2,16538.0,7.742857142856987,14.83,-9.95,BUY
16666.0,16636.4,16673.1,16627.4,31.828571428570804,45.16,17.19,BUY
16662.5,16670.9,16678.6,16656.0,28.40714285714239,41.76,36.8,BUY
16805.1,16802.0,16817.6,16800.9,19.31428571428582,-39.15,-9.46,SELL
16802.4,16812.5,16814.6,16800.4,19.428571428571168,-37.02,-18.03,SELL
16812.9,16805.6,16819.9,16798.5,18.807142857142285,-11.89,-27.06,BUY
16798.5,16788.2,16799.9,16781.2,24.378571428571377,12.15,-17.29,BUY
16788.5,16782.2,16794.0,16777.4,23.54999999999979,9.31,-11.5,BUY
16863.1,16857.9,16866.9,16835.7,31.535714285715585,-16.83,-0.01,SELL
16766.4,16771.7,16775.1,16763.1,20.100000000000364,36.59,0.31,BUY
16633.2,16640.5,16655.9,16631.0,29.285714285714544,44.38,21.83,BUY
16903.5,16908.2,16911.0,16901.2,20.878571428571636,17.64,-0.17,BUY
17353.2,17364.5,17365.9,17352.5,19.47857142857174,24.91,4.25,BUY
17524.7,17535.6,17539.9,17523.2,21.85714285714234,24.01,1.9,BUY
17448.8,17432.6,17453.8,17423.0,27.242857142856728,27.68,7.49,BUY
17495.7,17472.7,17500.2,17472.1,20.25000000000026,16.51,6.06,BUY
17482.9,17458.4,17483.1,17453.4,19.699999999999168,-4.82,1.29,SELL
17409.5,17430.9,17432.4,17407.5,17.27857142857179,8.08,4.09,BUY
17463.6,17466.2,17466.3,17457.6,7.085714285713558,-5.59,0.58,SELL
17581.9,17583.2,17585.0,17579.9,8.199999999999429,-13.14,-1.99,SELL
17583.0,17581.4,17584.7,17578.4,6.86428571428509,-10.41,-2.94,SELL
17276.2,17269.0,17279.2,17268.9,10.52142857142904,42.24,27.35,BUY
17157.6,17158.4,17162.2,17156.0,14.63571428571439,34.58,26.22,BUY
17242.8,17254.8,17258.3,17242.5,9.15714285714317,-1.7,21.39,SELL
17514.5,17511.3,17516.8,17510.3,9.057142857142805,-36.67,-20.99,SELL
17511.2,17518.9,17519.4,17510.9,8.021428571428519,-27.23,-23.36,SELL
17589.2,17598.7,17602.0,17570.7,23.63571428571439,-37.84,-29.41,SELL
17504.7,17497.7,17510.0,17497.0,21.41428571428592,8.49,-9.49,BUY
17498.3,17495.9,17508.2,17483.7,21.242857142857506,6.5,-8.92,BUY
17574.0,17577.2,17580.1,17573.2,8.214285714285454,-12.71,-0.6,SELL
17895.2,17893.9,17898.9,17889.8,14.40714285714317,28.06,0.26,BUY
17893.7,17887.3,17898.2,17886.5,13.97857142857174,21.6,4.07,BUY
17601.0,17602.2,17609.2,17591.8,21.264285714286025,20.89,-0.83,BUY
17604.0,17603.7,17609.7,17595.6,19.521428571429038,23.57,-0.51,BUY
17690.7,17704.0,17707.3,17686.6,22.235714285714494,13.27,-16.07,BUY
17702.8,17711.4,17717.3,17692.5,19.714285714285456,-2.59,-4.97,BUY
17707.3,17708.4,17711.1,17698.3,22.021428571428,-3.03,3.54,SELL
17756.1,17776.6,17778.6,17755.1,16.54999999999953,-13.84,2.26,SELL
17574.0,17577.6,17578.4,17571.0,15.150000000000157,37.41,3.86,BUY
17602.3,17608.1,17609.5,17596.9,9.964285714285975,2.05,0.71,BUY
17467.0,17478.9,17481.9,17465.0,22.242857142856987,-12.62,5.78,SELL
17831.9,17832.1,17833.8,17823.9,32.55714285714306,-145.6,-33.89,SELL
17832.3,17839.6,17840.9,17831.6,30.235714285714753,-149.1,-50.69,SELL
17838.0,17836.6,17838.9,17832.9,24.935714285714702,-152.98,-67.4,SELL
17858.3,17856.1,17858.9,17854.5,10.20714285714348,-93.85,-91.63,SELL
17935.3,17940.8,17943.6,17932.9,16.257142857142235,-17.06,-34.9,BUY
17987.6,17978.3,17989.4,17958.2,21.021428571428,-6.88,-1.26,SELL
17996.6,17970.5,17998.4,17965.1,28.578571428571585,-16.85,-10.45,SELL
17955.8,17957.6,17961.9,17949.0,23.70000000000021,20.47,-2.04,BUY
17992.9,18000.0,18004.8,17990.6,14.149999999999636,-26.54,-8.59,SELL
18047.1,18037.6,18051.1,18035.9,8.871428571428103,-9.3,-15.16,BUY
18013.5,18010.2,18019.5,18006.1,9.535714285714286,-1.79,13.0,SELL
18010.5,18037.2,18038.3,18008.3,10.914285714285663,2.67,14.01,SELL
18091.5,18086.4,18096.0,18086.4,10.257142857143013,-14.34,0.95,SELL
18261.8,18267.8,18273.1,18258.6,20.314285714285557,-35.5,1.23,SELL
18073.8,18052.3,18080.9,18049.4,41.79285714285756,49.68,42.59,BUY
18023.1,18055.3,18061.4,18022.4,34.38571428571517,3.15,20.4,SELL
18054.8,18046.8,18056.1,18045.5,33.60000000000063,11.57,16.95,SELL
18194.0,18187.5,18195.7,18173.2,23.82142857142935,-76.81,-12.08,SELL
18159.1,18126.2,18163.1,18125.6,24.31428571428582,-52.21,-40.08,SELL
18137.4,18142.5,18146.0,18134.3,25.307142857142285,23.67,-40.71,BUY
18184.6,18201.1,18206.3,18183.4,20.378571428572155,-27.5,-20.21,SELL
18072.1,18072.0,18080.3,18062.1,22.378571428571636,8.33,6.23,BUY
18063.5,18069.7,18071.5,18063.5,11.514285714286027,-21.07,-9.14,SELL
18070.0,18069.6,18071.1,18065.6,11.485714285714494,-20.3,-12.83,SELL
17853.8,17833.5,17861.3,17832.9,28.52142857142852,-0.62,-13.81,BUY
18040.1,18053.6,18058.3,18035.1,23.214285714286234,-9.35,-7.92,SELL
17875.1,17872.0,17882.1,17869.1,14.214285714285714,30.21,0.31,BUY
17976.3,18004.4,18005.8,17972.9,19.942857142857456,-25.49,1.43,SELL
18028.9,18026.6,18035.4,18025.1,15.514285714285247,-2.47,-13.25,BUY
18285.6,18293.7,18297.0,18284.0,22.828571428571063,-50.81,-36.03,SELL
18383.3,18381.5,18386.1,18377.1,8.285714285713766,-7.43,-3.89,SELL
18331.6,18324.2,18332.3,18322.9,12.63571428571361,-5.48,-8.09,BUY
18245.6,18240.4,18251.3,18229.7,15.27142857142748,0.08,29.1,SELL
18035.5,18040.5,18047.5,18026.2,28.29999999999953,47.48,21.38,BUY
18040.0,18019.5,18043.5,18015.5,27.149999999999636,43.09,21.12,BUY
17904.3,17893.5,17906.9,17888.9,37.02857142857153,119.0,7.87,BUY
17894.4,17894.7,17903.2,17890.2,34.01428571428577,112.71,20.57,BUY
17894.3,17872.8,17895.8,17863.4,33.72142857142847,104.1,32.29,BUY
17870.5,17879.3,17880.9,17869.5,25.128571428571117,77.75,65.05,BUY
17947.2,17949.1,17954.5,17945.6,12.150000000000935,-20.47,30.96,SELL
17957.0,17969.9,17970.0,17957.0,8.514285714285506,-10.49,13.62,SELL
18130.4,18148.7,18150.4,18129.2,28.321428571428832,-39.65,-14.41,SELL
18148.6,18159.2,18168.7,18147.6,26.97857142857174,-40.18,-21.64,SELL
18159.9,18173.4,18176.1,18159.7,19.328571428571585,-41.26,-32.97,SELL
18172.9,18203.9,18209.4,18170.4,20.75000000000026,-38.87,-35.02,SELL
18081.6,18098.3,18100.0,18079.0,30.07142857142805,33.27,-12.16,BUY
18121.5,18095.9,18132.8,18095.9,25.492857142856987,8.61,-6.8,BUY
18094.2,18087.2,18094.4,18084.5,24.52142857142852,5.05,-1.77,BUY
18053.8,18064.1,18072.5,18047.8,17.9785714285707,9.93,-18.6,BUY
18163.4,18159.8,18166.4,18157.6,7.871428571429143,-36.41,-21.13,SELL
18160.1,18159.3,18164.3,18158.6,8.007142857143274,-27.55,-21.88,SELL
17981.9,17997.1,17997.9,17975.6,17.264285714285766,9.57,7.27,BUY
17944.2,17938.6,17966.6,17937.5,32.87142857142862,-2.63,7.71,SELL
18004.1,18016.9,18021.4,17996.5,29.58571428571434,-0.96,6.45,SELL
18016.2,17997.7,18034.2,17994.9,29.264285714285766,0.1,5.26,SELL
17990.9,17980.3,17995.6,17980.1,10.992857142857506,5.03,-0.02,BUY
18257.8,18258.8,18263.5,18251.8,23.25,-44.04,-5.29,SELL
18259.6,18268.6,18278.3,18255.8,24.342857142857092,-46.56,-11.04,SELL
18314.8,18310.3,18321.8,18309.4,16.285714285713507,-43.19,-28.48,SELL
18310.5,18304.8,18316.0,18301.7,14.592857142856312,-39.81,-33.26,SELL
18246.3,18230.5,18247.5,18229.5,14.321428571428571,12.44,-27.36,BUY
18056.6,18045.9,18059.6,18043.2,30.178571428571427,12.61,-14.33,BUY
18008.8,18018.6,18022.5,18007.8,23.800000000000832,9.93,13.53,SELL
18050.0,18049.7,18052.0,18034.3,23.67857142857169,25.16,9.92,BUY
18049.8,18041.9,18054.9,18037.7,22.550000000000313,18.01,10.82,BUY
17926.9,17933.9,17937.2,17920.8,26.22857142857174,11.93,15.53,SELL
17723.6,17711.8,17734.5,17704.0,39.928571428571686,96.24,44.23,BUY
17711.2,17724.4,17745.8,17711.0,38.578571428571585,100.14,49.75,BUY
17713.0,17716.9,17718.9,17711.6,22.007142857142753,-0.28,-4.22,BUY
17715.5,17719.9,17722.5,17714.9,19.942857142856933,3.62,-3.18,BUY
17525.0,17536.6,17549.8,17519.3,27.835714285714598,49.55,47.15,BUY
17502.4,17500.0,17504.2,17500.0,13.671428571429194,11.35,-1.79,BUY
17557.4,17552.0,17560.7,17549.4,11.84285714285683,-6.31,-1.4,SELL
17544.7,17545.2,17548.9,17533.9,24.100000000001142,-41.94,-28.79,SELL
17409.0,17394.8,17410.2,17382.9,27.221428571428987,23.88,-1.73,BUY
17186.4,17190.3,17198.2,17175.7,30.635714285714908,39.32,14.08,BUY
17079.8,17080.3,17094.4,17077.4,27.842857142856833,37.06,21.69,BUY
17081.1,17077.9,17095.3,17074.9,27.257142857142235,39.07,21.5,BUY
17033.9,17038.0,17038.4,17030.5,24.442857142856674,9.97,34.39,SELL
17175.9,17201.3,17201.4,17174.8,18.871428571429142,-27.91,0.83,SELL
17200.0,17208.6,17213.5,17199.3,18.014285714286284,-24.98,-3.0,SELL
17268.3,17264.7,17270.2,17261.8,11.357142857143376,-20.57,-9.69,SELL
17253.0,17242.3,17255.5,17241.7,10.571428571428571,-9.9,-7.51,SELL
17441.3,17434.2,17446.0,17426.5,23.478571428572,-40.97,-9.13,SELL
17434.1,17438.7,17445.5,17423.6,24.09285714285787,-33.74,-13.83,SELL
17537.0,17550.1,17553.0,17537.0,20.935714285714702,2.67,22.8,SELL
17603.6,17599.8,17605.8,17598.0,43.035714285714285,-108.96,-40.29,SELL
17623.1,17618.5,17623.6,17615.2,12.221428571428207,5.31,-49.79,BUY
17618.1,17612.7,17619.2,17609.2,12.299999999999532,1.59,-43.44,BUY
17757.3,17746.2,17757.3,17737.3,20.214285714285715,0.2,-10.33,BUY
17580.8,17564.9,17587.9,17554.1,22.107142857143376,21.51,13.14,BUY
17565.1,17564.5,17570.4,17555.1,22.392857142857924,20.89,15.47,BUY
17324.2,17341.7,17342.5,17324.2,16.028571428571013,54.48,31.13,BUY
17458.2,17457.5,17467.2,17457.2,10.199999999999948,-12.12,-6.68,SELL
17423.0,17428.6,17430.7,17418.3,21.83571428571408,-5.84,-19.84,BUY
17871.7,17871.1,17883.6,17868.2,29.72142857142847,7.54,-16.07,BUY
18104.2,18101.6,18112.4,18098.2,13.535714285714546,2.19,-6.77,BUY
18137.7,18135.8,18143.9,18134.8,18.18571428571522,9.49,-1.77,BUY
18213.3,18211.6,18219.2,18210.7,12.042857142857299,5.35,-4.67,BUY
18692.4,18673.2,18697.7,18670.8,23.078571428571845,23.87,-2.03,BUY
18671.4,18653.2,18676.4,18648.7,23.628571428571895,16.68,-1.17,BUY
18891.9,18895.8,18897.9,18891.8,15.078571428571065,-74.51,-28.51,SELL
18589.1,18582.5,18599.2,18572.5,34.628571428571114,76.64,3.62,BUY
18582.1,18564.3,18587.1,18561.0,32.821428571428314,77.2,10.45,BUY
18614.6,18619.8,18624.8,18602.3,26.00000000000052,41.65,19.9,BUY
18690.2,18677.8,18691.3,18677.2,8.535714285714286,-9.73,29.68,SELL
18825.7,18825.2,18832.7,18820.7,17.942857142856674,-47.3,0.95,SELL
18689.1,18694.1,18695.7,18687.4,11.90714285714291,31.8,5.87,BUY
18464.5,18457.6,18467.4,18457.5,13.59285714285709,19.78,11.44,BUY
18281.4,18266.8,18281.4,18252.5,28.242857142857506,102.43,34.21,BUY
